Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Male,Hispanic,32,Masters,10.0,100.0,8.7,2.8,Urban,78.7,110619,3,1
Male,Hispanic,36,Masters,15.2,82.2,35.2,2.9,Suburban,56.8,105897,4,1
Female,White,45,Masters,5.0,45.9,58.3,4.0,Rural,38.6,75999,1,0
Female,White,44,Bachelors,13.6,58.9,70.8,2.4,Suburban,63.8,96664,1,1
Female,Black,24,Bachelors,0.7,99.7,47.7,1.0,Suburban,63.1,84175,2,0
Female,Asian,25,Bachelors,2.8,78.5,52.1,3.5,Urban,60.2,79665,3,0
Male,White,32,Masters,4.9,100.0,54.5,4.1,Suburban,73.1,99439,1,1
Male,White,29,Bachelors,5.4,93.9,14.5,3.3,Suburban,64.2,89922,1,1
Female,White,44,High School,3.9,56.3,41.9,2.7,Suburban,47.5,76525,3,0
Female,Hispanic,24,Bachelors,0.4,68.5,15.5,1.1,Urban,75.5,70753,3,0
Male,Asian,29,Masters,0.1,43.1,0.0,2.2,Suburban,61.5,67570,3,0
Male,White,22,High School,24.3,78.7,68.7,5.0,Suburban,77.4,136722,2,1
Female,Black,45,Masters,0.4,77.1,94.5,1.7,Urban,33.7,75620,1,0
Female,Asian,37,Bachelors,13.1,48.8,51.0,1.7,Rural,24.2,97589,3,0
Female,Black,34,Masters,10.4,56.3,58.9,5.0,Rural,49.1,85442,1,0
Female,Asian,37,PhD,10.0,73.2,5.0,4.3,Urban,84.8,98554,3,0
Female,Asian,40,High School,1.4,65.5,16.8,2.0,Urban,72.7,70378,3,0
Female,White,29,Bachelors,7.5,83.9,85.3,1.6,Urban,56.9,96180,1,0
Male,White,28,Bachelors,0.5,55.3,80.7,1.2,Urban,63.4,65375,2,0
Female,White,45,Bachelors,1.3,80.5,69.0,3.5,Urban,52.7,80031,1,0
Female,Asian,51,Bachelors,1.7,37.6,8.9,1.1,Suburban,67.4,68798,3,0
Female,Black,34,Masters,0.4,72.9,62.7,3.4,Urban,65.5,69303,1,0
Male,Black,38,Masters,2.9,76.8,17.1,3.7,Suburban,76.8,78375,1,0
Female,Black,40,Masters,1.0,47.3,70.4,2.6,Urban,22.9,59945,1,0
Male,Asian,45,High School,4.2,79.7,29.7,4.3,Urban,43.9,86905,4,1
Male,Black,28,Bachelors,1.4,20.3,55.1,3.7,Suburban,32.2,65949,2,0
Female,White,56,Bachelors,4.5,69.3,20.8,2.0,Urban,15.9,81414,1,0
Male,Black,40,Masters,0.6,72.9,40.4,1.0,Suburban,33.1,75546,1,0
Female,White,51,Bachelors,2.9,59.1,73.7,3.1,Suburban,64.9,78606,3,0
Male,Black,29,High School,0.4,48.0,53.2,3.3,Urban,33.7,65628,1,0
Male,Black,47,High School,4.3,86.9,78.8,2.6,Rural,24.5,85596,2,0
Female,Hispanic,29,Masters,0.5,96.6,24.7,1.0,Urban,40.0,75263,4,0
Male,Black,26,PhD,1.1,53.7,55.1,2.0,Urban,24.2,67664,2,0
Female,Black,49,Masters,0.8,91.2,41.6,1.0,Suburban,19.1,82052,3,0
Female,White,38,High School,3.5,75.1,29.6,2.6,Rural,61.9,80568,1,0
Female,White,23,High School,6.2,79.2,23.9,2.6,Urban,65.3,89323,3,1
Male,White,46,Bachelors,2.1,90.8,35.0,2.6,Urban,59.4,91039,2,0
Female,Hispanic,50,High School,0.9,41.9,14.0,1.0,Rural,8.3,68507,3,0
Female,Black,43,Bachelors,2.2,76.2,23.8,2.1,Urban,20.8,80941,1,0
Female,Hispanic,22,PhD,0.9,59.4,21.3,4.3,Suburban,55.8,67856,3,0
Female,Asian,34,High School,12.2,64.6,23.4,1.7,Suburban,27.2,91868,3,0
Male,White,56,Bachelors,10.0,76.7,54.7,2.7,Urban,100.0,111449,4,1
Male,White,55,Bachelors,15.6,57.9,83.7,3.0,Rural,100.0,112191,1,1
Female,White,43,Bachelors,1.3,41.3,54.5,1.2,Urban,40.5,66300,4,0
Male,White,36,Bachelors,3.5,26.1,23.9,2.0,Suburban,71.8,74327,3,0
Female,Black,62,PhD,3.0,56.3,12.3,2.9,Urban,72.3,73762,1,0
Male,White,43,PhD,0.7,65.0,82.7,1.3,Rural,94.5,82328,3,0
Female,Asian,39,High School,8.1,67.2,48.8,1.0,Rural,55.9,89126,3,0
Female,White,39,High School,1.2,37.7,51.6,1.6,Rural,100.0,71070,1,0
Female,Black,36,Bachelors,3.7,42.4,80.7,1.0,Urban,55.3,68558,2,0
Female,Asian,35,Bachelors,9.7,51.0,62.3,1.6,Suburban,31.9,85871,4,0
Male,Black,25,High School,0.6,73.2,49.3,4.4,Urban,100.0,76233,1,0
Male,White,31,Masters,5.8,81.2,66.4,2.2,Urban,37.7,95679,3,1
Male,Asian,42,High School,0.7,22.2,30.9,2.5,Urban,94.7,65317,3,0
Female,Asian,27,PhD,1.8,67.2,66.8,1.6,Rural,46.4,77064,3,0
Male,White,33,Masters,0.8,88.3,21.6,1.5,Rural,74.8,85546,1,1
Female,White,38,Masters,24.3,46.9,51.7,2.6,Rural,57.5,116965,1,1
Female,Hispanic,38,Bachelors,0.0,45.0,16.1,2.0,Urban,94.5,69058,3,0
Female,Asian,22,PhD,3.8,68.6,84.0,1.0,Urban,82.0,80477,3,0
Female,Asian,26,Bachelors,1.8,52.3,50.2,2.5,Urban,50.5,71585,3,0
Male,White,30,Bachelors,2.1,49.3,21.4,1.1,Urban,87.5,72277,1,0
Male,Asian,32,PhD,7.5,87.8,71.5,2.7,Rural,60.1,103071,3,1
Male,Black,22,Bachelors,0.4,70.5,16.1,1.7,Suburban,51.4,71227,1,0
Male,Hispanic,62,High School,18.2,61.8,61.6,3.2,Suburban,97.2,101170,3,1
Male,Hispanic,33,Masters,16.7,66.8,5.5,3.1,Suburban,41.7,105394,3,0
Male,Asian,36,High School,2.8,63.4,21.5,5.0,Urban,84.1,84392,4,1
Female,Black,22,Bachelors,4.7,18.8,100.0,2.8,Suburban,62.8,62995,1,0
Female,White,32,Bachelors,13.0,92.4,31.9,3.5,Urban,77.7,112657,1,1
Female,White,36,High School,20.8,53.9,86.2,2.1,Urban,100.0,107084,1,1
Male,White,34,High School,1.8,82.4,15.0,1.3,Urban,100.0,84335,1,0
Female,Hispanic,45,High School,0.2,83.0,60.3,1.0,Urban,60.7,77367,4,0
Male,Black,50,High School,3.2,65.8,26.6,1.0,Urban,51.3,91031,2,0
Female,Hispanic,25,Masters,0.1,60.3,26.7,3.1,Urban,43.1,66382,3,0
Female,White,32,High School,1.5,74.7,37.2,1.0,Urban,58.9,84218,1,0
Male,White,44,Masters,1.7,100.0,34.5,2.1,Urban,76.7,88121,4,1
Female,Hispanic,36,Bachelors,6.3,94.6,31.1,2.6,Rural,20.4,89953,3,0
Female,White,33,High School,10.0,92.2,22.0,1.1,Urban,65.5,101311,2,1
Female,White,43,Masters,0.4,75.3,58.9,4.5,Suburban,47.1,68527,2,0
Female,White,52,Masters,7.9,77.2,79.9,4.5,Urban,65.3,95016,1,1
Female,White,22,High School,3.6,71.0,86.9,2.5,Suburban,82.5,83756,2,1
Female,Black,28,Masters,0.7,56.7,42.0,1.4,Suburban,68.9,70200,1,0
Male,Asian,59,High School,11.3,74.2,60.1,2.1,Rural,86.8,102049,3,1
Female,Black,24,Masters,1.3,62.6,92.4,1.7,Suburban,40.3,68667,4,0
Male,White,22,High School,0.2,61.2,52.4,2.5,Urban,68.9,72920,1,0
Male,Black,38,PhD,3.9,81.9,53.9,2.7,Urban,29.8,92099,2,0
Male,Black,30,High School,3.4,48.5,45.8,1.9,Rural,25.8,78862,1,0
Female,Asian,35,Masters,2.6,100.0,23.2,3.1,Urban,25.0,87121,3,0
Female,Black,36,Bachelors,7.1,47.3,32.6,1.8,Suburban,54.4,80604,2,0
Male,Black,44,Bachelors,22.4,53.0,28.0,2.7,Urban,78.9,114937,1,1
Male,White,23,High School,0.4,95.7,25.9,1.2,Suburban,90.6,90176,1,1
Male,White,22,Bachelors,16.6,89.6,63.4,1.4,Urban,93.7,116553,1,1
Female,Asian,44,High School,7.1,55.6,26.5,2.3,Urban,7.2,69213,4,0
Female,Black,46,Bachelors,6.5,54.5,43.0,1.0,Urban,20.4,75395,2,0
Female,White,22,Bachelors,3.4,70.7,27.1,2.1,Suburban,53.6,82786,1,0
Female,Hispanic,29,Bachelors,3.8,62.7,8.1,3.6,Urban,73.8,76490,3,0
Female,Hispanic,28,Masters,1.9,60.6,31.1,3.8,Suburban,56.1,68118,4,0
Female,Black,41,PhD,3.2,56.1,65.5,1.1,Rural,53.0,60660,1,0
Male,White,35,Masters,5.9,56.9,71.3,2.2,Urban,91.9,80318,1,1
Male,White,44,PhD,22.8,62.2,90.7,3.4,Urban,61.6,132488,4,1
Male,Asian,33,High School,6.4,38.5,76.4,2.9,Urban,48.0,74590,3,0
Male,Hispanic,25,PhD,10.3,72.7,44.2,2.7,Urban,82.9,100589,3,1
Female,White,49,Masters,8.1,63.4,81.6,3.9,Suburban,98.4,89112,1,1
Female,White,22,High School,10.8,66.0,42.6,1.2,Urban,56.5,93489,1,0
Male,Black,42,PhD,0.5,75.5,20.2,1.7,Rural,65.1,75659,3,0
Male,Hispanic,22,Masters,14.7,24.1,0.0,3.6,Suburban,49.6,91497,4,0
Female,Asian,28,High School,5.6,65.1,45.1,2.8,Urban,47.4,76386,3,0
Female,White,23,Masters,2.6,51.1,15.6,1.4,Urban,85.2,69646,2,0
Female,Hispanic,26,Masters,8.5,80.1,62.1,1.0,Suburban,68.1,78083,3,0
Male,White,40,Masters,1.4,59.8,91.6,4.2,Urban,100.0,77516,2,1
Male,White,42,Bachelors,5.2,60.2,66.8,2.2,Rural,80.0,96717,1,1
Male,Asian,33,Bachelors,4.3,80.2,1.5,4.1,Rural,90.4,90612,3,1
Female,White,28,Bachelors,4.6,77.8,29.7,2.3,Suburban,50.9,84225,1,0
Male,Black,29,High School,1.2,70.0,25.3,2.1,Suburban,22.9,83587,2,0
Female,White,39,Bachelors,1.8,49.2,59.4,4.1,Urban,39.7,67547,1,0
Female,Hispanic,32,High School,0.3,74.3,65.0,1.0,Urban,45.3,75903,3,0
Female,Asian,27,Bachelors,0.5,89.2,82.1,2.9,Rural,71.4,82324,4,0
Female,Black,41,Bachelors,4.3,72.0,10.5,4.7,Urban,0.0,72634,2,0
Female,Black,29,PhD,3.4,65.6,49.1,2.6,Urban,31.5,76491,1,0
Female,White,26,High School,5.1,56.9,54.9,4.2,Urban,49.6,92956,1,0
Female,Black,36,Masters,4.1,99.5,96.7,1.0,Rural,22.4,88486,2,0
Female,White,41,Bachelors,14.2,80.2,39.9,4.8,Suburban,77.3,110345,1,1
Male,White,27,High School,3.0,50.5,24.7,1.8,Rural,92.2,78853,1,0
Female,Asian,27,Masters,2.8,76.4,54.2,1.5,Suburban,57.0,81304,4,0
Male,Hispanic,38,Bachelors,7.1,64.7,84.4,2.8,Suburban,98.4,93396,3,1
Male,White,36,Bachelors,10.0,53.4,22.2,1.0,Suburban,88.0,91213,1,1
Female,Black,30,Masters,0.3,34.3,53.1,3.7,Suburban,50.8,69790,2,0
Female,White,22,Bachelors,15.2,57.2,57.5,5.0,Urban,46.0,98982,1,1
Male,Asian,34,High School,5.5,55.5,64.2,1.8,Suburban,70.1,86062,3,1
Female,Black,34,High School,2.5,72.5,66.2,3.2,Urban,41.6,70530,2,0
Female,White,25,High School,1.9,63.6,74.0,1.1,Suburban,31.7,77171,1,0
Female,Hispanic,48,Masters,10.5,63.1,87.9,2.5,Urban,76.9,96241,3,1
Male,White,33,Bachelors,9.9,55.5,39.8,1.4,Urban,96.3,88039,1,1
Male,Black,42,PhD,18.4,96.0,44.6,1.1,Urban,59.1,113206,1,1
Female,White,42,Masters,0.4,79.7,41.2,1.6,Rural,56.0,71127,1,0
Male,White,65,Bachelors,2.6,48.6,43.9,1.9,Urban,100.0,79672,1,0
Male,Hispanic,51,Bachelors,1.0,74.5,60.3,4.3,Urban,50.2,75603,3,0
Female,Black,34,PhD,19.2,85.5,33.4,4.3,Urban,44.6,109257,2,1
Male,Hispanic,55,Bachelors,1.7,85.3,46.8,1.0,Urban,42.9,84440,4,0
Female,Asian,30,Bachelors,2.2,63.3,0.0,2.0,Urban,47.3,59411,3,0
Female,White,27,Masters,2.7,21.5,82.3,1.2,Suburban,90.9,66192,1,0
Female,Hispanic,37,High School,10.5,18.9,45.4,2.9,Suburban,53.5,86989,3,0
Female,White,31,Masters,2.5,98.1,65.1,1.1,Suburban,64.0,85974,1,0
Female,Black,35,PhD,13.7,69.9,90.9,3.2,Rural,74.5,103277,1,1
Female,Black,40,Bachelors,7.6,95.4,67.8,4.0,Urban,51.1,89613,2,0
Male,Asian,40,Bachelors,2.2,80.4,30.1,1.9,Urban,100.0,83692,4,1
Male,Asian,37,Bachelors,5.0,100.0,9.5,4.1,Urban,57.8,92264,3,1
Male,White,33,Masters,9.9,95.0,70.3,3.2,Suburban,100.0,105460,1,1
Female,Black,29,Masters,3.6,78.0,23.5,1.4,Urban,40.8,74275,1,0
Male,Hispanic,33,Bachelors,8.7,33.8,17.0,3.8,Urban,15.7,76916,4,0
Male,White,30,Bachelors,1.3,89.3,44.7,3.4,Urban,99.4,81030,2,1
Male,Hispanic,28,Masters,1.0,66.7,13.0,3.7,Suburban,52.4,83040,4,0
Female,White,33,Masters,3.8,64.4,51.6,3.2,Urban,47.2,82026,1,0
Male,White,22,PhD,5.3,100.0,47.2,1.0,Suburban,100.0,95484,1,1
Female,Hispanic,41,Masters,4.0,61.1,58.4,4.1,Urban,7.0,79914,4,0
Male,Hispanic,41,Bachelors,3.4,76.9,88.1,1.0,Urban,89.7,85574,3,0
Female,White,33,Masters,4.6,70.8,21.0,3.2,Urban,64.8,81316,1,0
Male,Hispanic,30,Bachelors,0.6,24.2,78.4,1.0,Urban,19.1,63428,4,0
Male,Black,39,Masters,1.7,54.3,91.2,1.9,Suburban,43.4,73594,1,0
Female,White,49,High School,2.2,60.6,61.9,5.0,Rural,49.3,75584,2,0
Female,Black,43,Bachelors,8.1,53.5,22.4,2.8,Urban,42.5,76636,3,0
Male,Asian,43,Bachelors,1.3,100.0,43.8,3.5,Urban,95.6,90058,3,1
Female,White,28,High School,0.0,66.0,36.3,1.0,Suburban,19.6,74007,1,0
Male,White,35,Masters,13.5,89.4,65.6,4.3,Rural,97.4,119035,1,1
Male,Asian,37,Masters,0.1,89.9,74.3,1.0,Urban,53.2,97202,3,0
Male,White,22,High School,1.8,56.2,61.7,2.4,Rural,100.0,83003,1,1
Male,Asian,38,Bachelors,2.6,72.4,71.7,3.2,Suburban,75.2,83525,4,0
Male,Hispanic,30,Bachelors,0.0,30.8,29.7,5.0,Suburban,66.7,66853,3,0
Male,White,44,Masters,11.0,53.0,50.8,3.1,Urban,67.9,87515,1,1
Female,Asian,22,Bachelors,2.0,90.5,18.0,3.9,Urban,86.6,79324,3,0
Male,White,34,High School,5.3,53.7,16.1,2.4,Urban,56.5,79548,3,0
Male,Hispanic,35,Bachelors,0.9,63.8,12.2,2.0,Urban,61.3,75357,3,0
Female,White,44,Bachelors,4.0,81.0,37.6,2.0,Urban,27.3,79932,2,0
Male,White,22,Bachelors,3.6,85.1,53.2,1.8,Urban,100.0,85866,1,1
Male,Hispanic,23,Bachelors,0.2,56.4,52.5,3.2,Rural,49.6,72359,3,0
Male,White,23,Masters,4.5,71.9,29.1,2.2,Rural,100.0,91827,1,1
Male,Hispanic,36,Bachelors,6.8,76.9,36.6,1.0,Urban,49.2,98147,3,0
Male,Asian,41,High School,5.0,91.9,6.5,3.3,Rural,72.7,106162,3,1
Female,Hispanic,35,Bachelors,12.5,42.7,12.6,1.7,Rural,51.8,90900,3,0
Male,White,24,Masters,0.6,74.6,21.9,2.0,Urban,63.5,88801,1,0
Female,White,28,PhD,8.1,35.6,60.2,1.4,Urban,97.4,73178,2,0
Female,Black,22,Masters,5.1,69.6,46.5,1.2,Urban,34.8,81494,2,0
Male,Asian,50,High School,1.5,27.9,70.9,1.5,Urban,57.7,71619,3,0
Male,Asian,26,Masters,0.8,78.0,77.1,4.2,Urban,35.2,82692,3,1
Female,Asian,38,Bachelors,7.7,51.3,47.7,1.0,Urban,92.2,78681,3,0
Male,Asian,38,PhD,5.2,100.0,39.7,2.1,Suburban,26.2,95404,3,0
Female,Black,40,Masters,11.8,48.9,84.5,4.2,Suburban,40.5,92084,1,0
Male,White,29,High School,25.0,47.5,21.4,4.4,Urban,91.9,115506,3,1
Female,Hispanic,47,Bachelors,0.1,69.1,20.3,3.8,Urban,46.7,76953,3,0
Female,White,49,Masters,8.8,45.1,24.8,2.7,Rural,100.0,83888,2,1
Male,White,23,Masters,6.3,70.7,59.3,1.5,Urban,62.7,93838,1,1
Male,Asian,37,Bachelors,7.4,73.4,0.0,2.7,Rural,85.4,94347,3,1
Female,Asian,22,Masters,4.2,42.9,44.0,2.8,Suburban,56.5,73702,3,0
Female,Asian,34,High School,5.7,40.1,73.6,3.0,Urban,42.8,72496,3,0
Male,Hispanic,48,Masters,4.0,55.3,49.2,2.1,Urban,72.1,84831,4,0
Male,Asian,27,Bachelors,8.3,76.8,84.6,2.6,Urban,67.2,96432,4,1
Female,Hispanic,35,Bachelors,0.2,90.0,45.3,2.7,Urban,68.5,82195,4,0
Female,Hispanic,22,Bachelors,10.0,17.9,24.7,4.9,Suburban,54.6,69492,3,0
Female,Asian,31,Bachelors,11.9,74.0,33.7,2.3,Rural,19.7,95292,3,0
Female,White,34,Masters,2.4,89.8,60.0,1.3,Rural,59.5,88973,3,0
Male,Asian,45,Bachelors,1.7,61.0,78.1,2.1,Urban,63.1,82956,3,0
Female,Asian,24,Masters,0.7,55.7,41.3,4.6,Urban,34.7,70277,3,0
Female,Hispanic,22,Masters,3.1,58.1,7.5,1.0,Suburban,60.2,62511,3,0
Male,Asian,22,Bachelors,6.2,34.3,49.2,3.5,Urban,10.5,76257,3,0
Female,Black,22,PhD,3.9,52.3,54.2,3.8,Suburban,76.7,74365,3,0
Male,White,48,Bachelors,1.0,68.0,25.8,1.4,Suburban,100.0,75356,1,1
Female,White,46,High School,2.6,72.6,28.2,3.0,Suburban,59.5,81427,1,0
Male,Hispanic,31,Masters,8.0,95.3,5.7,2.2,Rural,56.2,107682,3,0
Female,White,46,Bachelors,0.3,74.0,37.3,1.3,Suburban,65.8,80114,2,0
Male,White,38,High School,1.1,82.4,35.0,3.0,Rural,65.1,83705,3,0
Male,Black,51,Bachelors,5.1,66.8,67.5,1.0,Rural,100.0,89510,1,0
Male,Hispanic,52,Bachelors,0.0,64.6,64.0,2.9,Suburban,20.0,74977,3,0
Male,Black,43,Masters,2.2,47.7,7.2,3.3,Urban,31.6,66581,1,0
Female,Black,37,Masters,14.2,43.3,95.5,3.0,Suburban,52.2,93835,2,0
Male,Hispanic,51,Masters,2.3,89.6,16.9,2.0,Urban,51.2,83306,4,0
Female,Hispanic,39,PhD,10.1,90.3,87.9,3.6,Urban,68.0,96216,4,1
Male,Black,27,Bachelors,2.7,40.2,50.1,4.2,Urban,89.1,65525,1,0
Female,Hispanic,26,Masters,3.8,29.0,5.3,4.0,Suburban,87.4,68604,4,0
Female,White,32,Masters,4.1,58.3,44.0,2.4,Rural,88.2,78297,2,0
Male,White,33,High School,3.6,93.8,73.3,3.4,Suburban,63.4,97129,1,1
Female,Black,24,Masters,6.8,93.4,0.0,1.6,Rural,37.2,95293,1,0
Female,Black,28,Bachelors,5.1,44.0,90.1,2.6,Urban,88.4,72531,1,0
Male,Black,25,Masters,3.3,100.0,33.1,1.0,Rural,75.8,94003,3,0
Male,White,41,PhD,8.1,93.0,4.8,2.2,Urban,92.4,105570,1,1
Female,White,53,Masters,14.4,78.8,70.3,1.0,Urban,37.3,95795,3,1
Female,White,29,High School,1.0,82.7,59.4,3.2,Urban,25.7,84845,1,0
Female,Black,31,Masters,2.4,99.5,87.6,3.5,Suburban,38.7,91635,4,0
Male,Asian,22,Bachelors,1.9,39.6,44.4,1.1,Urban,51.8,73657,3,0
Male,White,35,Bachelors,19.0,98.4,22.4,2.9,Urban,63.1,122770,1,1
Male,Black,23,High School,10.5,32.3,46.8,2.0,Urban,36.5,82777,1,0
Male,White,25,Masters,7.5,46.1,68.6,1.5,Urban,58.5,90363,1,1
Male,White,24,Bachelors,11.2,78.8,28.7,1.2,Urban,52.0,108523,1,1
Male,White,58,Masters,2.0,71.8,44.4,2.1,Urban,35.2,94202,1,0
Female,Black,22,PhD,5.4,95.3,60.4,1.8,Urban,22.3,94325,1,0
Male,Black,52,High School,3.0,70.9,37.4,1.0,Suburban,70.9,90985,1,0
Female,White,38,High School,5.2,54.2,100.0,3.5,Suburban,59.0,82517,1,0
Male,White,48,Masters,0.9,87.8,37.7,2.2,Suburban,99.4,80462,2,1
Male,White,34,PhD,10.4,89.1,16.5,3.9,Urban,67.5,96085,1,1
Male,Hispanic,28,Bachelors,1.8,58.2,77.0,4.9,Rural,80.1,77447,4,0
Male,White,46,High School,0.6,52.2,53.8,3.5,Urban,86.0,76673,1,1
Male,White,22,Bachelors,7.9,52.9,69.4,3.3,Rural,94.4,90769,2,1
Female,White,45,Bachelors,2.7,59.1,47.3,2.3,Rural,98.6,77572,2,0
Male,Hispanic,35,Masters,3.7,91.7,60.8,1.0,Urban,80.5,88525,4,1
Male,Hispanic,40,Bachelors,5.8,97.6,56.5,1.8,Urban,43.9,91783,3,0
Male,White,55,High School,0.5,62.5,95.1,3.7,Urban,89.8,77982,4,1
Female,White,45,Bachelors,5.0,54.0,46.3,1.0,Rural,84.6,81897,1,0
Female,Asian,45,PhD,7.2,77.5,79.3,1.6,Urban,62.2,93763,4,0
Male,White,39,Masters,2.0,26.5,13.1,1.9,Urban,82.0,73048,1,0
Female,Asian,48,High School,2.8,34.7,72.1,2.9,Suburban,70.0,70412,3,0
Female,White,43,Bachelors,2.8,65.9,35.6,3.4,Urban,24.4,85044,4,0
Female,White,25,High School,17.6,52.0,62.1,2.0,Urban,70.0,103378,1,1
Male,Asian,34,PhD,0.3,78.9,61.2,1.3,Rural,43.9,82433,4,0
Female,Asian,25,Bachelors,0.4,27.2,65.7,2.5,Rural,66.4,59175,3,0
Female,White,38,Masters,7.6,46.2,39.5,3.8,Urban,70.4,94720,1,0
Female,White,38,Bachelors,5.6,47.8,46.2,2.5,Suburban,100.0,76560,1,0
Male,White,35,Bachelors,0.8,100.0,63.4,1.1,Rural,32.9,89877,3,0
Male,Asian,41,Bachelors,0.9,53.0,70.5,3.7,Suburban,85.7,71054,3,0
Female,White,32,Bachelors,11.6,70.6,68.9,4.1,Suburban,70.9,100405,2,1
Female,Asian,37,High School,3.6,66.7,8.9,2.0,Urban,41.5,77043,4,0
Female,White,36,Bachelors,3.0,76.9,80.8,2.1,Suburban,50.8,86882,2,1
Male,White,33,High School,11.1,38.7,90.0,2.4,Urban,83.7,92861,1,1
Female,Asian,29,Bachelors,17.0,96.0,29.8,1.0,Rural,68.2,107219,3,1
Female,Black,38,Bachelors,1.2,54.5,6.0,1.9,Urban,60.6,71749,2,0
Female,White,24,Masters,0.4,92.2,71.0,2.7,Urban,76.5,82579,1,0
Male,Asian,22,Masters,3.1,100.0,6.2,2.9,Urban,69.1,94472,4,0
Male,Hispanic,22,High School,2.2,87.8,56.4,1.0,Rural,59.8,85685,3,0
Male,White,26,High School,10.1,61.1,9.5,2.7,Urban,35.7,96416,2,0
Male,White,45,Masters,5.4,64.5,35.0,4.3,Urban,65.0,90543,1,1
Female,White,27,Masters,8.1,79.0,65.8,3.9,Suburban,66.8,87664,2,1
Male,Black,53,High School,3.4,63.3,72.0,3.1,Suburban,56.1,80200,1,0
Female,White,27,Masters,7.4,85.4,61.7,1.0,Suburban,40.7,98839,1,0
Female,Black,22,Masters,0.9,86.6,27.1,3.0,Urban,29.5,78948,2,0
Female,Asian,22,Masters,9.3,80.0,74.8,1.0,Urban,86.5,99780,3,1
Female,Hispanic,43,Bachelors,2.7,76.5,40.2,1.0,Urban,33.2,78218,3,0
Male,Black,37,Bachelors,2.9,69.3,49.8,1.0,Suburban,66.2,87740,2,0
Male,Black,44,PhD,5.8,98.3,45.7,4.2,Suburban,85.5,97528,3,1
Female,Asian,22,Bachelors,0.3,72.2,95.9,1.2,Rural,40.5,78071,4,0
Female,White,22,Masters,0.1,57.8,18.1,1.8,Urban,97.2,69329,2,0
Female,White,48,High School,0.1,18.4,51.7,1.0,Suburban,38.4,56984,1,0
Male,Asian,44,PhD,2.1,59.0,21.0,4.6,Urban,73.3,70125,3,0
Female,Black,27,High School,0.4,66.6,59.9,1.0,Urban,36.5,67211,2,0
Male,White,30,Masters,10.7,100.0,78.8,1.5,Urban,37.6,101892,1,1
Female,Asian,45,Masters,3.1,85.6,24.6,1.1,Suburban,84.7,74881,3,0
Male,Black,40,Masters,2.8,36.5,59.2,2.0,Rural,88.2,68993,1,0
Male,Asian,32,Masters,3.3,27.6,77.8,1.0,Suburban,90.2,74850,3,0
Female,Black,32,Masters,6.5,63.2,42.6,1.7,Urban,42.4,76566,1,0
Female,Asian,33,Bachelors,0.7,42.9,45.9,1.0,Suburban,83.8,69546,4,0
Female,Asian,31,Bachelors,8.1,36.9,39.3,2.7,Suburban,12.4,71034,3,0
Female,Black,54,Bachelors,24.0,47.2,58.1,2.7,Suburban,47.3,107881,2,1
Female,Asian,25,Masters,0.8,83.8,55.4,1.4,Urban,74.8,75445,3,0
Female,Asian,38,Bachelors,8.8,78.4,42.7,1.8,Urban,16.5,100314,4,0
Female,White,30,High School,6.5,43.3,62.7,1.4,Urban,100.0,81173,1,0
Male,White,47,High School,8.9,41.7,50.5,3.5,Rural,60.8,100649,1,1
Male,White,29,PhD,4.6,82.6,42.4,3.1,Rural,83.7,94778,1,1
Female,White,32,Masters,2.7,26.9,41.8,1.3,Suburban,73.3,67138,1,0
Male,Hispanic,26,Masters,0.0,40.8,56.3,1.0,Urban,80.1,79067,3,0
Male,Hispanic,28,PhD,2.9,100.0,78.9,2.8,Urban,50.9,91994,3,0
Male,White,40,Masters,1.4,41.5,70.9,4.2,Rural,100.0,75322,1,1
Male,White,37,PhD,1.9,55.3,51.2,1.1,Urban,45.5,76353,1,0
Female,Black,46,Bachelors,1.1,62.3,29.8,1.9,Suburban,57.0,77588,1,0
Female,Black,26,Bachelors,5.6,58.8,23.7,1.0,Suburban,55.4,89464,2,0
Male,Asian,48,High School,1.4,71.8,61.2,2.2,Urban,26.2,81735,3,0
Male,Black,41,High School,1.4,46.6,70.3,3.6,Rural,100.0,73427,3,0
Female,Black,32,Masters,2.2,100.0,86.7,2.0,Suburban,62.6,80085,1,0
Female,White,34,PhD,4.0,71.0,100.0,2.0,Suburban,63.7,88580,2,0
Male,White,22,Masters,0.6,90.6,97.8,1.0,Urban,97.6,88728,1,1
Male,White,31,Bachelors,0.0,98.5,50.4,1.1,Urban,100.0,82348,1,1
Female,Hispanic,46,Masters,0.9,59.8,41.7,3.0,Rural,25.8,63462,4,0
Male,Asian,40,Bachelors,13.6,34.0,78.7,4.4,Urban,100.0,94013,4,1
Male,White,32,High School,5.2,80.7,58.4,2.3,Urban,100.0,103067,2,1
Female,White,37,Bachelors,1.5,79.5,30.5,5.0,Rural,62.0,85383,1,0
Female,Black,36,Masters,0.4,51.4,76.2,1.7,Urban,49.6,66630,2,0
Female,White,36,High School,2.8,58.4,85.1,2.3,Urban,85.7,91565,2,0
Male,White,41,PhD,1.5,69.2,36.5,1.2,Urban,65.1,81293,2,0
Male,White,41,Bachelors,0.7,36.8,31.3,3.0,Urban,68.3,65613,1,0
Female,White,31,Masters,3.0,93.3,24.3,3.9,Suburban,81.9,80527,1,1
