Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Female,Hispanic,35,PhD,8.9,86.3,76.6,2.5,Suburban,0.0,96446,4,0
Female,White,24,High School,5.3,67.4,79.3,4.3,Urban,70.7,84848,3,0
Male,White,27,Bachelors,0.1,100.0,34.2,4.2,Suburban,93.6,83231,2,0
Male,White,22,Bachelors,7.8,98.3,38.1,2.1,Urban,100.0,102141,1,1
Male,White,44,Bachelors,3.6,96.8,63.3,1.8,Urban,87.3,92383,1,1
Male,White,22,High School,5.5,62.8,47.9,2.3,Rural,37.8,89481,1,0
Male,Hispanic,46,Bachelors,5.7,78.2,15.9,4.4,Rural,88.3,82710,4,1
Female,Asian,48,PhD,2.3,100.0,72.2,1.2,Urban,38.5,81841,3,0
Female,Black,31,Bachelors,11.2,81.5,52.7,2.0,Urban,4.5,98885,1,0
Male,White,22,High School,0.9,83.7,36.2,1.1,Suburban,52.7,81504,1,0
Female,Asian,31,Masters,5.8,63.2,63.5,1.0,Urban,83.3,76085,3,0
Female,Hispanic,34,Bachelors,0.0,81.2,53.7,3.0,Urban,84.2,70435,4,0
Male,Asian,24,Masters,16.3,64.9,36.8,3.3,Suburban,28.6,105681,3,1
Female,White,29,Bachelors,0.7,90.6,85.8,2.5,Suburban,52.8,69598,1,0
Male,Black,50,High School,0.5,62.1,44.2,4.0,Urban,0.0,70974,1,0
Male,White,41,High School,2.7,31.4,62.7,1.0,Urban,92.1,77544,1,1
Male,White,25,Masters,3.1,86.2,57.7,1.1,Suburban,60.0,91653,3,0
Female,White,22,Bachelors,1.3,48.9,41.1,4.6,Suburban,29.2,72412,1,0
Male,Black,31,Masters,4.8,96.7,37.5,1.3,Urban,14.0,84362,2,0
Male,Black,32,Bachelors,3.2,60.7,65.7,1.0,Urban,9.8,77471,1,0
Male,White,39,Bachelors,0.2,71.6,41.7,3.3,Suburban,74.3,79350,1,1
Male,White,29,Bachelors,2.5,96.1,34.9,4.6,Suburban,52.1,94221,1,1
Female,White,40,PhD,9.1,58.3,15.2,3.4,Urban,61.5,94323,2,0
Female,White,54,PhD,6.4,52.9,34.1,3.1,Urban,58.3,86511,1,0
Male,White,43,Bachelors,8.5,79.0,23.1,1.1,Urban,84.4,95802,4,1
Male,White,34,Bachelors,7.9,87.6,88.8,1.1,Rural,79.6,97270,3,1
Male,Asian,33,High School,2.3,43.0,54.5,4.4,Suburban,41.0,79668,4,0
Male,White,31,Bachelors,0.7,63.8,53.3,1.6,Urban,54.5,76711,2,0
Male,White,46,Bachelors,2.1,58.5,80.4,1.3,Rural,98.8,74329,1,1
Male,White,28,PhD,11.8,99.8,85.5,2.0,Suburban,26.0,110434,3,1
Male,Hispanic,35,PhD,21.3,100.0,7.8,3.0,Urban,60.2,134254,3,1
Female,Black,35,Bachelors,3.1,70.1,26.5,1.0,Urban,59.0,72642,1,0
Female,Black,29,Bachelors,0.0,87.9,33.5,2.4,Suburban,36.1,74313,3,0
Male,White,22,Masters,1.0,65.1,40.8,1.2,Rural,38.3,75204,1,0
Male,Black,38,Masters,2.1,32.3,57.3,1.0,Urban,58.4,73657,1,0
Female,White,34,High School,4.8,64.9,70.1,3.3,Urban,47.4,83407,2,0
Male,Black,40,Bachelors,0.4,73.1,54.5,1.0,Suburban,57.0,82407,1,0
Female,Hispanic,29,Bachelors,12.9,60.3,79.9,1.0,Suburban,49.5,101762,3,0
Female,Black,47,Bachelors,2.0,54.9,63.3,3.6,Urban,66.7,63005,1,0
Male,Asian,26,High School,15.4,15.5,56.8,2.8,Suburban,94.3,86563,3,1
Male,Asian,52,High School,9.6,52.5,40.6,2.4,Rural,59.6,87684,4,0
Female,White,22,Masters,7.7,44.8,76.6,1.3,Suburban,60.2,82265,3,0
Male,Hispanic,39,Bachelors,5.0,91.1,61.7,1.0,Urban,39.6,94947,3,0
Male,White,39,High School,6.5,88.1,24.1,1.8,Suburban,85.1,94993,1,1
Female,Black,27,Bachelors,4.6,79.5,49.7,1.0,Urban,85.7,79548,1,0
Male,White,39,Masters,6.5,63.0,59.0,2.5,Urban,52.8,94771,1,1
Male,White,47,Masters,5.3,88.0,42.8,1.7,Suburban,100.0,97778,1,1
Female,White,22,Bachelors,23.6,95.4,38.0,2.1,Urban,36.4,130497,1,1
Male,White,40,Bachelors,8.7,64.0,53.5,1.0,Urban,100.0,83861,2,1
Male,White,22,PhD,9.9,67.4,42.1,1.2,Suburban,99.7,104071,1,1
Female,Black,25,Bachelors,9.3,54.6,72.0,4.6,Suburban,89.0,85821,1,0
Male,White,51,Bachelors,1.6,65.9,75.2,5.0,Rural,89.8,80174,2,1
Female,White,29,Bachelors,0.5,55.2,52.6,2.4,Urban,34.8,66432,1,0
Female,Black,23,High School,3.0,60.0,44.0,3.3,Urban,56.5,70766,1,0
Male,White,33,Bachelors,4.8,70.9,55.5,3.3,Urban,100.0,84342,3,1
Male,Asian,55,PhD,11.1,94.5,36.6,1.3,Urban,67.6,95627,3,0
Male,Black,22,Masters,3.2,82.1,7.0,1.0,Urban,63.3,81880,1,0
Male,Asian,24,Bachelors,5.3,64.3,26.9,1.0,Suburban,70.9,76956,3,0
Male,Black,49,PhD,4.0,67.6,54.6,2.2,Urban,86.9,83079,2,0
Female,White,53,High School,0.2,73.8,51.9,2.7,Urban,100.0,69815,2,0
Male,Black,33,Bachelors,5.2,52.3,41.7,4.1,Suburban,15.8,84666,1,0
Male,White,22,Bachelors,11.6,100.0,67.0,3.3,Urban,54.8,102917,1,1
Female,White,55,Masters,0.9,82.6,60.8,4.0,Urban,100.0,85644,2,0
Male,Asian,50,High School,5.7,84.5,32.1,4.5,Urban,69.0,95887,4,1
Female,White,41,Bachelors,5.0,98.3,25.8,3.5,Urban,47.3,87079,1,0
Male,Asian,26,Masters,1.1,86.6,9.8,1.8,Urban,100.0,82782,3,0
Male,Asian,34,Masters,0.8,89.5,15.4,1.0,Urban,70.9,79226,3,0
Female,Asian,33,Masters,20.6,50.2,48.9,2.5,Urban,100.0,109065,3,1
Female,Hispanic,38,Bachelors,2.3,65.5,23.1,3.1,Rural,34.3,83163,3,0
Female,White,49,High School,1.4,78.2,45.8,1.2,Urban,37.8,85215,3,0
Female,White,43,Bachelors,1.0,75.9,14.1,3.7,Suburban,68.2,74385,2,0
Female,Black,24,High School,5.0,54.0,36.2,5.0,Urban,31.4,76687,1,0
Male,White,48,PhD,6.2,61.4,34.6,2.0,Suburban,38.6,96447,1,0
Male,Black,38,Bachelors,5.6,93.0,29.6,1.9,Rural,24.2,96661,1,0
Female,Asian,41,Bachelors,0.5,88.1,51.4,2.9,Rural,43.1,82435,3,0
Female,Black,49,Masters,10.1,79.5,70.3,1.0,Urban,74.9,97278,1,0
Female,White,23,Bachelors,2.7,39.5,15.8,1.5,Rural,37.5,70662,2,0
Male,White,34,Bachelors,2.5,100.0,28.7,3.6,Urban,79.1,92615,2,1
Male,White,29,Masters,4.1,70.3,55.0,3.4,Urban,73.8,81236,2,1
Female,White,22,Masters,2.7,47.6,81.8,2.1,Suburban,100.0,68876,3,0
Male,Asian,38,Masters,12.5,83.0,26.9,4.3,Urban,47.4,100496,3,1
Female,White,60,High School,14.6,55.7,29.5,1.5,Urban,68.4,97095,2,0
Female,White,22,Bachelors,2.0,80.7,76.7,1.7,Suburban,68.2,81677,1,0
Male,White,34,Masters,13.2,83.3,5.2,2.3,Urban,71.7,108777,3,1
Female,Black,41,High School,6.8,79.8,30.7,1.0,Urban,71.8,88712,1,0
Female,Black,36,Bachelors,12.0,82.4,82.1,1.2,Urban,45.0,102075,1,0
Male,White,33,Masters,1.9,100.0,6.6,4.4,Suburban,62.3,89645,2,1
Female,White,22,High School,4.7,71.1,31.1,1.4,Urban,50.0,87482,1,0
Male,White,37,Masters,2.1,78.2,52.1,1.2,Urban,71.4,91375,2,0
Female,White,27,Bachelors,9.6,94.0,95.2,2.3,Suburban,24.1,102378,1,1
Male,Black,22,Bachelors,0.0,57.2,61.8,1.2,Suburban,66.3,69494,2,0
Female,Black,46,High School,3.7,68.8,72.3,3.9,Urban,67.2,82858,4,0
Male,White,44,Masters,2.7,100.0,58.6,1.4,Urban,70.0,95882,2,1
Male,White,35,Bachelors,2.6,57.5,78.4,1.8,Urban,78.1,83493,1,0
Female,Hispanic,37,Bachelors,4.7,26.1,37.3,1.0,Suburban,12.4,74811,3,0
Male,White,45,Masters,12.6,62.9,65.1,2.7,Suburban,99.4,105589,4,1
Male,Black,37,Masters,5.1,75.1,23.6,1.7,Suburban,46.0,95542,1,0
Female,White,44,PhD,10.6,80.9,4.5,1.3,Urban,65.8,97639,1,0
Female,White,32,Bachelors,1.7,60.2,91.5,5.0,Urban,82.9,72294,2,1
Male,White,48,Bachelors,4.8,51.4,80.3,1.0,Urban,38.8,88853,1,1
Female,Black,38,PhD,2.7,75.0,82.5,2.0,Suburban,72.4,72954,1,0
Male,Hispanic,36,Masters,0.1,84.3,56.3,5.0,Urban,18.9,89852,3,0
Male,White,22,Bachelors,5.4,77.0,93.5,3.1,Suburban,88.9,98362,1,1
Male,White,37,High School,7.1,76.8,59.0,2.8,Urban,72.2,95764,1,1
Female,White,26,Masters,4.9,76.2,100.0,1.4,Urban,35.7,91736,2,0
Female,White,28,Bachelors,7.3,35.4,75.0,1.0,Urban,73.1,81602,3,0
Female,White,26,Masters,4.7,98.8,86.8,1.1,Urban,71.6,85495,2,0
Female,White,24,Bachelors,0.4,61.4,47.0,5.0,Urban,57.8,68088,1,0
Male,Asian,56,High School,0.8,37.4,62.5,5.0,Suburban,100.0,69206,3,0
Male,White,48,Masters,6.0,97.8,33.1,1.0,Urban,66.9,100123,2,1
Male,White,54,High School,2.1,70.8,79.8,1.1,Suburban,32.2,90029,2,0
Male,Hispanic,22,Bachelors,0.4,87.2,53.0,1.0,Suburban,32.5,83573,3,0
Male,White,35,Bachelors,3.7,76.4,87.0,1.1,Suburban,91.7,81979,1,1
Female,Hispanic,22,Bachelors,3.6,26.5,62.6,1.5,Suburban,59.9,62497,3,0
Male,White,28,Masters,2.6,47.2,59.8,3.1,Urban,73.8,81125,1,1
Male,Asian,25,Masters,8.0,78.1,61.3,4.1,Suburban,95.3,85382,3,1
Male,Black,47,Masters,5.6,72.1,39.9,3.4,Urban,73.1,80728,1,1
Female,Asian,31,High School,2.1,85.3,29.7,2.4,Suburban,83.4,77979,4,0
Female,Hispanic,45,High School,6.3,66.4,58.3,3.2,Urban,3.4,87193,3,0
Male,White,41,Bachelors,6.9,67.2,31.0,3.0,Urban,62.3,90874,3,1
Male,Hispanic,58,PhD,5.5,100.0,63.1,1.7,Suburban,7.9,98262,3,0
Female,White,22,Masters,4.4,66.4,58.4,1.0,Urban,51.3,81802,1,0
Male,White,47,Masters,0.1,55.8,24.2,1.5,Suburban,70.1,74198,3,0
Female,White,46,Bachelors,6.6,87.9,54.7,3.7,Suburban,75.8,89220,1,1
Female,Black,25,Bachelors,2.1,34.1,38.2,4.7,Urban,41.6,68669,1,0
Male,White,45,Bachelors,18.9,30.5,70.8,2.2,Suburban,20.6,98607,1,1
Male,Black,38,High School,9.2,48.7,59.4,3.8,Suburban,47.0,86849,1,0
Female,Black,32,High School,4.0,52.5,56.4,1.0,Urban,29.0,79466,1,0
Male,Asian,26,PhD,1.8,96.7,10.4,3.0,Urban,76.9,83840,3,0
Male,Asian,27,Bachelors,1.4,66.4,32.7,4.4,Rural,100.0,70001,4,1
Female,White,55,Bachelors,2.3,33.7,59.5,2.0,Urban,58.6,57107,1,0
Female,White,35,High School,3.6,95.9,67.5,4.3,Urban,56.2,92230,1,1
Female,White,42,PhD,1.9,57.6,49.3,1.9,Urban,4.5,77802,1,0
Female,White,27,Bachelors,4.0,72.2,83.1,1.3,Urban,29.6,80910,4,0
Male,White,27,Masters,1.2,98.3,9.3,1.1,Urban,96.3,83524,1,1
Male,White,45,PhD,25.0,77.5,50.4,1.9,Suburban,100.0,130528,2,1
Female,White,22,Bachelors,0.6,78.0,95.7,4.5,Urban,98.2,83551,1,1
Male,Hispanic,30,Masters,14.5,81.8,39.0,1.2,Urban,74.8,102222,3,1
Male,Black,35,High School,13.2,65.5,47.0,1.6,Urban,70.1,106385,3,1
Female,White,36,High School,4.1,96.9,59.9,3.2,Urban,52.7,81793,1,0
Male,Black,33,Masters,7.0,90.0,36.4,1.0,Urban,82.1,90260,2,0
Male,White,38,Masters,3.8,85.8,68.8,1.0,Urban,100.0,91849,2,1
Male,White,41,Bachelors,6.6,99.4,64.6,1.0,Rural,94.0,105684,2,1
Male,Black,42,Bachelors,2.2,82.1,68.9,1.3,Urban,100.0,91498,2,1
Male,White,25,Bachelors,2.4,57.9,64.1,1.0,Urban,100.0,85046,2,1
Male,White,32,High School,5.7,53.3,36.3,1.7,Suburban,48.0,93161,1,0
Male,Hispanic,46,Bachelors,3.7,56.6,45.3,1.0,Urban,71.7,80339,3,0
Female,Asian,43,Bachelors,4.5,97.6,42.4,2.4,Urban,52.1,85255,4,0
Female,Black,22,Bachelors,1.5,59.3,19.0,2.8,Urban,60.5,76750,1,0
Male,Black,38,Masters,2.5,90.5,44.3,2.8,Suburban,35.7,93913,1,0
Female,Black,22,Bachelors,0.4,30.8,90.6,2.5,Urban,27.9,64685,1,0
Male,White,35,High School,0.4,76.5,80.7,4.9,Suburban,72.9,84725,1,1
Male,White,53,Bachelors,1.9,79.6,62.4,4.5,Rural,72.8,92699,1,1
Female,White,25,Masters,0.4,56.5,67.4,5.0,Urban,50.9,72513,1,0
Male,White,26,Bachelors,0.7,80.9,19.8,2.3,Suburban,34.8,83618,2,0
Female,Black,42,High School,7.5,63.6,70.0,3.6,Suburban,65.8,87793,1,0
Male,White,22,Bachelors,0.3,75.6,61.4,3.1,Rural,29.1,83589,3,0
Female,Hispanic,28,Masters,4.8,57.1,36.6,1.1,Urban,42.0,81242,4,0
Male,Hispanic,40,Bachelors,1.7,76.3,43.1,1.0,Urban,79.5,80682,3,0
Female,Asian,28,Masters,10.8,32.9,55.3,3.1,Suburban,79.2,85972,3,0
Male,Black,32,PhD,3.6,56.7,39.4,1.2,Urban,77.4,83463,1,0
Female,Asian,42,Masters,1.9,100.0,71.8,1.1,Urban,57.0,84896,3,0
Male,White,39,Masters,4.8,61.2,64.8,2.0,Urban,74.4,82223,2,1
Male,Asian,37,Bachelors,3.0,65.4,43.0,3.4,Rural,91.2,86874,3,0
Female,White,31,High School,4.6,76.0,83.5,4.4,Urban,70.8,78899,2,1
Male,Asian,38,PhD,0.8,88.6,31.5,2.1,Urban,79.7,78318,4,0
Female,White,33,Bachelors,25.0,79.6,32.8,3.2,Suburban,80.1,127707,1,1
Female,Asian,39,High School,2.9,100.0,20.0,1.0,Suburban,59.8,73281,3,0
Male,Hispanic,30,Masters,2.3,83.5,74.9,3.1,Urban,27.7,92377,4,0
Female,White,33,Bachelors,6.8,54.5,11.7,2.2,Urban,35.6,83052,1,0
Male,White,25,Bachelors,3.0,49.9,77.5,4.1,Urban,39.2,86633,2,0
Female,Hispanic,34,Bachelors,8.1,45.2,25.4,1.0,Rural,82.8,88713,3,0
Male,White,26,Bachelors,4.0,81.1,51.4,2.4,Suburban,73.7,89563,1,0
Male,Asian,23,Masters,8.0,49.0,6.1,2.0,Urban,64.2,92454,3,0
Female,Black,37,Bachelors,0.5,70.6,27.5,2.3,Urban,91.4,66914,2,0
Female,White,37,Bachelors,10.3,26.6,92.0,4.9,Urban,31.2,83747,1,0
Male,White,42,Bachelors,8.8,69.7,21.7,1.2,Urban,61.8,94107,4,1
Female,White,30,Masters,1.3,79.0,58.3,2.2,Urban,59.4,82792,1,0
Male,Asian,39,Masters,1.0,100.0,23.0,3.1,Suburban,89.8,91391,3,1
Male,White,40,Bachelors,2.5,67.0,78.9,4.2,Urban,97.8,82308,3,1
Male,Black,39,Masters,20.2,77.5,65.7,1.5,Urban,44.6,121286,1,1
Male,White,26,High School,2.0,85.3,69.0,1.0,Urban,93.5,92246,3,1
Male,Black,36,PhD,3.3,53.8,24.6,1.3,Suburban,7.5,78654,2,0
Male,Asian,38,Bachelors,0.2,85.2,65.5,2.5,Rural,41.7,93626,3,0
Female,Hispanic,35,Masters,2.3,95.5,77.3,2.1,Rural,72.4,82525,4,0
Female,White,22,High School,4.7,86.8,23.4,1.4,Rural,38.1,96649,3,0
Female,Asian,36,Bachelors,16.1,54.6,30.5,1.5,Urban,26.7,104233,3,0
Male,Asian,57,Bachelors,4.6,54.9,37.1,2.9,Urban,46.1,71321,4,0
Male,Black,31,Masters,9.2,73.0,61.5,4.9,Urban,29.2,102822,1,0
Female,Hispanic,27,Bachelors,3.6,69.3,30.2,3.6,Urban,67.5,83278,3,0
Female,White,38,PhD,0.2,79.8,46.8,3.0,Urban,57.1,77958,1,0
Male,White,38,Bachelors,2.5,65.2,61.3,3.4,Suburban,79.6,84397,1,1
Female,Asian,46,Bachelors,4.5,68.8,23.1,1.5,Urban,90.4,82098,4,0
Female,White,22,High School,16.5,62.1,63.8,2.2,Suburban,78.8,111579,1,1
Female,Asian,42,Masters,10.3,79.8,20.3,1.7,Suburban,38.4,92464,4,0
Female,Asian,40,Bachelors,1.4,86.7,43.8,3.3,Urban,28.0,86668,3,0
Female,White,33,Masters,1.4,70.4,36.8,5.0,Urban,50.5,71420,1,0
Male,Asian,38,PhD,1.4,86.2,37.8,3.9,Urban,55.2,74877,3,0
Female,White,45,PhD,14.1,82.0,35.7,2.6,Urban,28.1,108710,1,1
Female,Black,43,Bachelors,8.6,66.2,47.9,2.9,Urban,92.2,93386,1,0
Male,Black,23,Masters,8.1,93.1,74.4,4.1,Suburban,100.0,98128,3,1
Male,Hispanic,43,Masters,2.7,48.3,52.8,1.0,Urban,63.5,63550,3,0
Male,White,34,High School,4.6,58.3,19.0,3.4,Suburban,83.4,77294,3,1
Female,White,35,Masters,3.4,98.4,26.3,1.1,Urban,65.1,91579,1,0
Female,Black,35,High School,1.3,57.9,56.1,3.5,Urban,61.9,69935,1,0
Male,Asian,33,Bachelors,4.4,76.2,59.9,1.2,Suburban,58.2,93154,4,0
Male,Black,46,High School,0.2,71.3,26.9,1.2,Suburban,57.6,77077,4,0
Male,White,34,High School,0.9,88.6,21.6,4.0,Urban,68.0,82738,2,1
Female,White,23,Bachelors,12.0,91.6,59.8,1.4,Urban,25.4,105967,1,0
Female,White,31,Bachelors,7.7,56.2,62.7,1.1,Urban,84.5,90269,2,0
Female,Asian,36,Masters,2.9,100.0,60.2,2.0,Urban,53.1,92528,4,0
Male,White,47,High School,4.8,72.6,52.8,3.6,Suburban,40.3,88837,2,0
Male,White,41,Bachelors,3.0,87.5,15.0,1.0,Urban,70.6,90678,4,0
Male,Hispanic,26,High School,7.3,79.1,40.4,3.1,Urban,69.3,97204,3,0
Male,White,59,Bachelors,10.1,66.1,8.4,3.4,Urban,98.0,94340,2,1
Female,Hispanic,37,Masters,6.5,76.4,59.0,2.0,Suburban,94.1,89568,3,0
Female,Black,47,Bachelors,5.8,58.6,65.5,1.4,Suburban,61.0,77948,3,0
Female,Asian,33,Masters,1.2,63.9,62.1,1.1,Urban,71.8,71193,3,0
Female,White,40,Bachelors,2.3,62.7,53.8,1.0,Urban,54.7,76363,1,0
Male,White,43,Masters,4.2,57.8,88.1,1.1,Suburban,100.0,84363,1,1
Female,Asian,47,Bachelors,2.1,50.4,74.3,1.5,Urban,23.1,78898,3,0
Female,Asian,45,Bachelors,7.4,65.6,53.1,1.6,Urban,27.5,82107,3,0
Female,Asian,43,Masters,2.1,73.9,44.7,1.3,Suburban,28.5,74268,3,0
Male,White,31,High School,1.0,68.9,46.7,3.1,Suburban,46.5,87857,2,0
Male,Asian,29,Masters,3.2,75.8,51.2,2.7,Urban,50.2,86380,3,0
Male,Asian,38,Masters,24.6,21.5,41.5,4.0,Suburban,79.6,114531,3,1
Female,Black,44,Bachelors,1.2,88.6,64.3,1.0,Urban,65.0,73744,1,0
Female,Asian,32,High School,5.0,97.5,37.8,1.4,Urban,94.6,90425,3,0
Male,Asian,45,High School,3.6,58.5,69.6,2.3,Urban,62.4,83759,3,0
Female,Black,49,PhD,0.3,81.5,62.1,1.0,Urban,39.3,71744,1,0
Female,White,25,Masters,3.7,53.0,53.6,3.3,Suburban,69.3,79412,1,0
Male,White,26,High School,8.0,94.2,55.3,2.4,Urban,46.4,101233,4,1
Male,White,33,Bachelors,4.8,57.4,19.2,2.4,Urban,71.6,81504,1,0
Female,White,38,Bachelors,11.3,100.0,11.0,1.4,Suburban,76.6,110688,2,0
Male,White,29,Masters,2.3,68.9,7.0,1.1,Urban,86.4,88871,1,0
Female,White,48,High School,0.5,60.5,77.6,2.5,Suburban,83.2,72781,1,0
Male,White,39,Bachelors,18.2,75.5,10.1,1.3,Urban,100.0,119310,3,1
Female,White,35,Masters,2.6,90.7,65.7,1.2,Suburban,71.1,92048,1,0
Male,Asian,22,High School,5.4,100.0,48.3,2.1,Urban,80.0,93846,3,1
Male,Hispanic,22,Bachelors,8.5,82.4,54.4,1.0,Urban,42.3,98429,3,0
Female,White,37,PhD,2.2,93.6,65.4,2.9,Urban,12.7,83456,2,0
Male,Hispanic,22,Masters,6.8,97.1,67.8,1.0,Urban,80.6,92647,3,0
Male,Black,45,Bachelors,0.8,39.1,80.6,1.0,Suburban,81.1,66333,1,0
Male,White,33,High School,2.3,59.5,45.9,1.0,Suburban,58.0,74760,1,0
Female,White,65,High School,0.9,87.5,76.3,1.1,Rural,49.5,83098,1,0
Female,Black,58,Bachelors,7.5,41.7,9.5,1.6,Urban,64.0,73659,1,0
Female,Asian,33,Masters,1.3,69.7,68.0,1.0,Rural,16.3,66581,3,0
Male,Asian,33,Bachelors,8.0,58.0,0.3,1.1,Suburban,45.4,92030,3,0
Male,White,44,Masters,18.9,70.0,40.8,1.0,Suburban,74.5,120258,1,1
Male,White,52,PhD,5.0,91.0,55.5,3.3,Urban,41.0,93553,1,0
Male,White,22,Bachelors,5.1,78.1,48.2,3.1,Suburban,46.5,95211,1,0
Male,White,22,High School,4.1,73.8,59.0,1.2,Urban,75.9,84259,1,1
Male,White,28,Bachelors,2.6,88.6,33.0,1.1,Urban,96.3,87927,1,1
Male,White,40,PhD,4.3,48.0,67.1,2.6,Suburban,34.4,82965,1,0
Female,Asian,39,Masters,4.8,73.3,54.2,3.2,Suburban,40.6,86854,3,0
Male,Hispanic,45,High School,23.0,39.3,0.0,4.6,Urban,86.0,110960,3,1
Male,White,23,Masters,18.3,100.0,60.8,1.6,Suburban,48.3,121675,1,1
Female,Hispanic,22,Bachelors,8.9,37.9,67.0,1.6,Suburban,53.9,84126,3,0
Male,White,43,PhD,14.5,62.9,35.2,2.8,Suburban,79.7,108967,1,1
Female,White,26,High School,3.5,98.3,66.9,3.3,Urban,85.8,90172,1,1
Female,White,22,Bachelors,5.9,76.3,51.1,1.9,Suburban,58.6,93586,1,0
Female,Black,36,Masters,10.1,67.2,62.5,2.4,Urban,65.3,100178,1,0
Male,Hispanic,42,Bachelors,2.7,83.2,63.8,1.0,Rural,30.9,87174,3,0
Female,Black,33,Bachelors,14.7,39.2,44.2,1.1,Rural,56.9,88171,2,0
Male,White,30,High School,3.5,65.9,51.4,2.1,Urban,48.3,87359,1,1
Male,Black,33,Bachelors,5.0,45.1,9.9,1.1,Urban,39.8,74341,1,0
Male,White,31,Bachelors,8.2,87.5,34.1,3.0,Rural,54.1,106794,2,1
Female,Asian,22,PhD,15.8,62.4,20.8,3.2,Urban,67.1,96780,4,1
Male,Black,27,Bachelors,1.5,95.1,46.9,3.4,Urban,25.6,85608,1,0
Male,White,40,Bachelors,9.0,100.0,54.6,1.0,Urban,89.5,101908,1,1
Female,Black,38,Masters,3.3,52.5,53.0,1.2,Urban,29.0,73293,1,0
Male,Black,36,High School,1.7,74.5,97.6,1.1,Urban,89.9,81819,2,0
Male,White,25,Bachelors,9.9,70.4,22.9,1.9,Suburban,34.4,102603,1,0
Male,Black,33,Masters,4.3,77.6,73.5,3.1,Suburban,20.5,87568,2,0
Male,White,22,Masters,7.1,78.0,61.5,1.3,Urban,79.3,95920,1,1
Male,Asian,36,Masters,2.5,78.2,34.7,2.2,Urban,67.7,80499,3,0
Male,Asian,49,Masters,4.1,100.0,85.1,2.3,Suburban,45.0,91839,4,0
Female,Asian,22,High School,5.0,76.6,32.5,1.1,Urban,69.5,76104,3,0
Male,Black,29,PhD,2.8,100.0,63.5,1.9,Urban,58.7,97574,1,0
Male,Black,38,High School,1.2,85.9,12.4,2.0,Urban,32.4,82679,1,0
Female,White,47,Masters,17.9,80.4,47.8,3.5,Urban,13.7,121196,1,1
Male,Asian,30,Bachelors,4.5,54.5,39.4,2.7,Suburban,33.4,79767,3,0
Female,White,28,PhD,7.3,76.2,20.9,1.7,Suburban,58.4,80904,2,0
Male,White,22,Masters,3.5,84.6,59.4,2.0,Urban,53.1,88128,1,0
Male,White,36,Masters,2.9,59.2,43.7,3.5,Urban,100.0,81537,2,1
Male,White,55,Bachelors,3.5,71.6,40.1,1.3,Urban,57.8,86708,2,0
Male,Black,37,Bachelors,2.8,93.1,19.6,2.5,Urban,84.9,91992,1,0
Male,White,34,Masters,5.2,100.0,38.2,1.5,Urban,46.8,99240,1,1
Male,Asian,38,Masters,4.9,93.2,46.0,1.9,Suburban,54.8,91141,3,1
Male,White,34,High School,4.5,27.9,72.8,4.6,Suburban,33.0,70871,1,0
Male,White,26,PhD,1.0,99.3,47.3,2.1,Suburban,61.1,87656,1,1
Male,Black,43,Masters,3.7,27.9,52.5,1.5,Urban,27.9,73802,1,0
Male,White,37,Bachelors,1.2,83.1,59.2,1.8,Urban,82.3,89672,1,1
Male,White,35,Masters,0.9,89.6,64.0,1.4,Urban,58.5,83292,1,0
Male,Asian,25,Bachelors,17.0,91.7,32.7,2.5,Urban,31.9,121537,3,1
Female,White,48,Bachelors,5.1,96.7,37.1,2.0,Suburban,85.9,95060,1,1
Male,Asian,41,Bachelors,6.8,53.1,53.2,1.0,Urban,58.5,80063,3,0
Female,White,29,Bachelors,2.8,72.5,0.0,4.8,Urban,79.7,81626,2,0
Female,White,45,Masters,13.2,47.3,35.9,1.3,Urban,98.0,95403,2,0
Male,Asian,30,Bachelors,6.4,18.4,10.6,2.3,Urban,78.8,67986,3,0
Female,White,27,Masters,8.1,87.4,59.9,2.5,Urban,55.1,88549,2,0
Female,White,27,Masters,2.5,100.0,81.0,2.2,Urban,43.4,90426,1,0
Male,White,22,Masters,21.2,93.1,65.6,2.4,Urban,73.9,126149,1,1
Male,White,39,High School,11.3,76.8,50.5,1.8,Suburban,71.6,111276,1,1
Female,Asian,22,Masters,10.1,100.0,6.9,4.2,Urban,48.9,108805,3,0
Female,White,22,Bachelors,1.0,25.0,20.7,2.6,Suburban,87.0,64951,2,0
Male,Asian,22,Bachelors,2.0,82.8,11.1,1.6,Suburban,59.7,88595,3,0
Male,Asian,34,Bachelors,2.1,58.0,88.0,3.5,Urban,99.9,71508,4,0
Male,White,33,Bachelors,2.1,77.9,75.1,1.0,Rural,76.0,78879,1,1
Male,Hispanic,31,Masters,10.4,74.6,62.8,3.2,Rural,72.9,97564,3,1
Female,White,24,Bachelors,0.2,56.4,24.5,2.4,Urban,97.3,63836,1,0
Male,Hispanic,23,Masters,0.4,57.1,39.0,2.9,Urban,23.9,74517,3,0
Male,White,39,High School,2.1,83.3,50.3,3.3,Rural,58.1,83307,1,1
Female,Black,29,Bachelors,1.0,75.9,29.4,3.8,Rural,5.2,75732,2,0
Male,White,38,PhD,1.7,96.3,66.9,1.1,Urban,88.4,89492,1,1
Male,White,26,Masters,10.6,61.8,85.9,3.2,Urban,57.9,100832,2,1
