Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Female,White,27,Bachelors,18.2,60.4,35.3,4.2,Urban,68.4,106230,2,1
Female,Black,41,Bachelors,0.7,56.2,50.7,1.4,Rural,3.5,64168,2,0
Male,White,29,Masters,12.9,76.8,66.9,3.2,Urban,66.9,106574,1,1
Male,White,25,Masters,7.3,62.6,65.3,4.2,Urban,91.0,87709,2,1
Male,Black,22,Bachelors,8.7,70.2,43.1,3.9,Suburban,52.9,87279,1,0
Male,White,34,Masters,0.1,46.4,51.1,3.2,Urban,71.5,77290,3,0
Male,Black,40,PhD,7.9,63.1,49.9,1.7,Suburban,56.2,91050,1,0
Female,White,31,High School,4.5,73.6,60.7,2.7,Suburban,76.6,90462,1,0
Female,White,45,High School,2.4,64.5,70.3,2.8,Urban,37.9,85927,3,0
Female,White,30,Masters,1.1,27.5,66.5,1.0,Rural,53.0,57766,1,0
Male,Hispanic,32,PhD,0.2,70.9,58.0,1.7,Rural,27.8,72962,3,0
Male,White,39,High School,8.7,65.5,71.8,1.2,Rural,45.4,96185,1,1
Male,Hispanic,41,Masters,8.1,90.2,0.0,4.1,Urban,25.6,104573,3,0
Female,Asian,43,Masters,18.7,79.5,69.9,1.0,Suburban,23.7,107105,4,1
Male,Black,27,High School,14.7,35.9,30.8,3.7,Urban,79.7,92684,2,1
Female,Hispanic,45,High School,3.3,93.3,46.2,2.0,Urban,54.1,83105,4,0
Male,Asian,22,High School,2.6,41.4,38.5,4.5,Urban,51.5,70799,3,0
Male,White,26,Bachelors,16.0,92.2,25.5,1.9,Urban,31.1,109058,1,1
Female,Black,29,High School,5.3,46.4,93.7,1.0,Urban,24.9,69047,2,0
Female,Black,41,Bachelors,2.7,59.8,27.0,1.6,Urban,36.8,76172,3,0
Female,White,31,High School,2.1,11.0,7.7,1.4,Urban,76.2,62298,2,0
Female,White,47,High School,10.6,33.3,25.1,1.0,Rural,55.3,81619,1,0
Male,White,37,Bachelors,11.2,93.2,69.6,2.8,Suburban,28.7,100917,1,1
Female,Asian,45,High School,7.1,79.1,10.6,1.2,Suburban,24.1,85074,3,0
Female,Hispanic,34,Bachelors,17.0,22.7,41.1,1.0,Suburban,33.3,92576,3,0
Female,White,27,Bachelors,6.4,88.1,37.0,1.8,Urban,90.9,93694,2,1
Male,Black,37,Bachelors,20.2,55.9,7.3,2.0,Rural,49.8,112439,1,1
Male,Asian,31,Bachelors,25.0,89.8,83.3,1.9,Urban,26.4,132009,4,1
Female,Black,22,Bachelors,1.6,82.3,55.2,1.0,Suburban,49.2,71225,2,0
Female,Black,35,Masters,7.2,75.8,50.3,2.0,Urban,58.1,88092,4,0
Female,Asian,30,Masters,4.0,60.2,14.8,2.6,Urban,65.1,73164,4,0
Female,Black,54,Masters,2.5,55.5,71.2,1.9,Rural,40.2,76643,2,0
Female,Black,37,Masters,6.2,68.7,48.9,5.0,Suburban,46.5,84339,2,0
Female,Black,27,PhD,1.5,87.0,31.9,2.7,Urban,48.2,81558,2,0
Male,Hispanic,39,PhD,15.2,96.8,45.1,1.0,Urban,18.4,112588,3,0
Female,Hispanic,37,Bachelors,11.4,85.3,60.0,3.0,Suburban,35.9,97922,3,0
Male,White,52,Bachelors,2.5,67.5,59.9,2.8,Suburban,98.6,85431,1,1
Female,Asian,28,PhD,2.4,100.0,44.0,2.3,Suburban,31.5,84720,4,0
Male,White,38,High School,1.7,63.6,37.5,3.6,Suburban,88.9,82985,1,1
Male,Black,27,PhD,1.7,59.8,60.5,1.5,Urban,84.9,77807,1,0
Male,Black,26,Masters,1.3,90.8,84.9,1.4,Urban,61.8,71573,1,0
Male,Asian,46,Bachelors,2.9,96.3,85.9,1.1,Suburban,63.9,89315,3,0
Male,Asian,35,Bachelors,9.1,34.0,61.6,1.3,Rural,53.2,83270,4,0
Male,White,46,Masters,10.2,55.3,83.2,1.8,Suburban,41.1,100424,2,1
Male,Asian,32,High School,7.2,91.7,13.8,2.9,Urban,49.7,101389,3,0
Female,Hispanic,22,High School,4.3,49.6,45.4,2.2,Urban,48.7,75502,4,0
Male,Hispanic,29,High School,11.0,91.6,66.4,1.3,Rural,79.3,97977,3,1
Female,Asian,40,Bachelors,4.3,63.1,37.8,5.0,Urban,61.4,67782,3,0
Male,White,33,Masters,8.0,100.0,36.0,2.5,Urban,73.3,108517,1,1
Female,Asian,40,Masters,13.2,76.0,17.8,3.2,Urban,69.0,102865,4,0
Male,Black,44,Bachelors,1.2,85.6,89.4,1.6,Suburban,24.6,80319,2,0
Male,Black,38,High School,8.5,84.1,58.3,3.0,Urban,51.9,104696,1,0
Female,White,22,Bachelors,2.1,63.4,75.6,2.0,Suburban,27.8,75084,2,0
Female,Hispanic,22,Bachelors,25.0,45.5,42.4,1.1,Suburban,45.8,112255,3,0
Male,Asian,33,Masters,8.9,73.9,48.7,1.0,Urban,80.3,95165,3,1
Male,White,40,High School,25.0,70.2,67.4,2.1,Suburban,66.7,131054,1,1
Male,White,46,PhD,16.6,75.9,4.6,4.9,Suburban,35.7,115308,1,1
Male,Hispanic,31,Bachelors,3.5,82.7,78.2,2.6,Urban,96.0,81324,3,0
Female,Hispanic,23,Bachelors,1.0,90.6,71.0,1.0,Suburban,63.6,75213,4,0
Female,White,41,Bachelors,2.0,94.2,77.9,4.1,Urban,19.3,92503,3,0
Male,Hispanic,22,Masters,15.3,76.5,75.2,4.5,Rural,54.4,110330,3,1
Female,Black,40,Bachelors,3.3,13.2,20.3,1.0,Rural,67.3,61707,3,0
Female,Hispanic,29,Masters,8.8,39.3,37.2,4.7,Suburban,54.3,79021,3,0
Female,White,44,Bachelors,17.6,64.3,84.2,2.6,Urban,23.8,102600,1,1
Female,White,49,Masters,15.5,93.0,44.5,1.2,Rural,68.1,108025,4,1
Female,White,44,High School,13.0,45.1,77.6,1.2,Suburban,54.6,91577,2,0
Female,Black,27,Masters,10.7,43.6,95.1,2.7,Urban,13.9,79940,1,0
Male,White,27,Masters,0.5,57.9,44.8,3.4,Suburban,62.3,75517,1,0
Female,Asian,30,Bachelors,7.8,94.7,11.5,3.7,Urban,62.4,92714,3,0
Female,White,22,High School,0.4,75.8,43.0,3.6,Urban,66.6,83866,1,0
Female,Asian,23,High School,7.4,69.5,55.1,2.1,Urban,12.4,85729,4,0
Male,White,44,High School,4.5,61.2,0.0,2.1,Rural,48.9,79521,1,0
Male,Hispanic,41,High School,3.8,89.5,74.1,1.8,Suburban,35.7,97573,3,0
Female,Black,32,Bachelors,0.4,70.5,43.0,1.0,Rural,28.5,60818,1,0
Male,Hispanic,22,Bachelors,4.6,73.5,80.0,1.7,Urban,14.7,89392,3,0
Female,White,26,High School,16.6,57.4,13.5,1.6,Urban,14.8,100602,2,0
Male,Black,30,High School,0.8,49.1,41.2,1.9,Urban,48.5,68566,1,0
Female,White,22,Bachelors,0.2,70.2,23.4,3.9,Urban,81.9,64127,2,0
Male,Hispanic,26,PhD,13.8,70.5,64.6,1.3,Urban,20.3,100327,4,0
Male,White,50,Bachelors,11.3,64.7,59.4,3.4,Urban,73.4,91662,1,1
Female,Hispanic,22,Bachelors,16.5,71.1,15.4,1.0,Suburban,47.0,111940,3,0
Male,Black,55,Masters,1.4,61.4,59.5,1.0,Suburban,37.4,76824,1,0
Male,White,39,PhD,4.4,97.8,54.7,1.1,Urban,86.6,103247,1,1
Female,White,29,Masters,8.1,90.9,52.5,5.0,Rural,44.4,94762,1,1
Female,White,27,Bachelors,5.5,48.9,39.9,1.3,Urban,64.3,77316,1,0
Male,White,35,High School,0.2,82.4,79.2,5.0,Suburban,60.8,73659,2,1
Female,Hispanic,35,Masters,9.6,57.5,14.4,1.8,Urban,37.8,94433,3,0
Male,Black,39,PhD,16.8,75.3,40.9,1.0,Urban,49.8,111621,1,1
Female,White,44,Bachelors,25.0,71.7,70.8,1.0,Urban,77.0,122133,2,1
Female,Hispanic,47,PhD,0.2,77.2,74.4,3.1,Rural,63.8,77393,4,0
Male,White,35,Masters,12.0,83.8,67.4,4.7,Urban,52.4,115219,2,1
Female,Hispanic,45,High School,6.1,51.8,19.4,2.2,Suburban,72.0,78097,3,0
Male,White,49,Bachelors,25.0,16.8,14.7,4.7,Suburban,60.9,116880,2,1
Female,White,31,Bachelors,7.6,76.4,89.8,3.4,Rural,63.4,95702,1,1
Male,Asian,30,Bachelors,11.9,51.6,22.4,1.2,Suburban,52.3,93049,4,0
Male,Hispanic,47,Masters,21.2,48.3,18.5,3.3,Urban,0.0,108121,3,0
Female,White,29,High School,8.9,29.1,89.3,5.0,Urban,46.9,73556,2,0
Male,Asian,43,Bachelors,5.1,97.8,42.6,1.8,Suburban,93.5,92442,4,1
Female,White,47,Bachelors,19.2,52.8,58.3,3.5,Suburban,75.8,104231,1,1
Male,White,58,Masters,4.1,54.9,27.9,1.4,Suburban,59.9,86748,2,0
Male,Hispanic,30,Masters,3.1,53.4,73.9,2.8,Urban,65.1,73316,3,0
Male,Black,45,Bachelors,12.2,59.5,50.9,3.6,Urban,68.7,98373,1,1
Female,Asian,40,High School,2.5,24.0,50.0,3.0,Rural,47.4,57762,3,0
Female,White,37,Bachelors,1.8,64.2,47.7,1.0,Suburban,37.0,70030,2,0
Male,Asian,25,High School,4.2,97.2,92.0,2.6,Urban,100.0,98040,4,1
Female,Asian,38,High School,2.8,45.8,72.7,2.0,Rural,43.5,72108,3,0
Male,Black,23,Masters,3.1,47.7,20.7,3.0,Suburban,36.6,73789,1,0
Female,White,33,Bachelors,2.0,82.6,76.9,2.4,Urban,44.6,82006,1,0
Male,White,54,Masters,25.0,91.4,6.0,3.3,Urban,52.0,135179,3,1
Female,White,40,Bachelors,6.2,45.9,21.6,2.3,Urban,68.0,78063,1,0
Female,White,32,PhD,18.2,21.3,25.4,1.0,Urban,79.1,99253,2,1
Male,Hispanic,44,Masters,7.8,22.4,49.1,2.1,Urban,20.3,71580,3,0
Male,Black,22,PhD,2.6,86.3,62.9,3.0,Urban,37.2,90045,1,0
Male,White,40,High School,6.6,81.7,59.1,1.3,Suburban,68.3,91709,2,1
Male,White,33,Bachelors,25.0,73.0,8.3,2.3,Urban,34.2,126267,1,1
Male,Hispanic,28,Masters,10.4,74.6,3.4,2.0,Rural,47.1,100649,4,0
Male,Black,46,High School,5.0,76.0,43.4,2.5,Suburban,51.3,87763,1,0
Male,Black,43,Bachelors,0.4,73.9,58.0,3.1,Urban,1.8,87462,3,0
Male,Hispanic,42,High School,5.8,60.1,69.9,1.9,Rural,21.6,79065,4,0
Male,Hispanic,33,Bachelors,11.3,89.5,6.0,2.9,Suburban,47.9,102945,4,0
Female,White,27,Masters,7.7,55.2,70.4,2.9,Urban,45.0,87209,3,0
Male,Black,27,Masters,10.4,25.6,72.7,1.1,Suburban,58.9,80786,2,0
Male,White,41,Masters,18.1,76.5,12.9,1.7,Urban,85.2,117322,1,1
Male,Hispanic,27,PhD,9.1,72.0,22.5,4.3,Urban,64.5,107214,3,0
Female,Hispanic,29,High School,25.0,58.7,52.9,4.2,Rural,48.2,119241,4,1
Male,White,36,Bachelors,25.0,88.9,36.8,2.3,Urban,23.7,137986,1,1
Male,Black,48,PhD,2.4,100.0,3.8,1.0,Suburban,50.6,89867,1,0
Male,Asian,30,Bachelors,16.8,65.7,18.3,2.3,Rural,51.7,104536,4,1
Male,White,22,PhD,24.5,80.7,49.1,3.1,Suburban,83.3,126279,1,1
Female,Hispanic,38,Bachelors,7.9,46.6,6.7,1.0,Rural,67.7,69061,3,0
Female,White,38,High School,1.8,18.2,23.4,2.3,Urban,43.7,57252,1,0
Female,Hispanic,52,Bachelors,1.9,64.7,60.7,4.4,Urban,60.4,68497,3,0
Female,Black,44,PhD,21.0,92.8,29.0,4.0,Rural,33.0,118794,2,1
Female,Hispanic,22,Bachelors,9.2,88.3,42.8,1.0,Urban,70.2,93083,4,0
Male,White,63,High School,0.7,82.1,80.3,3.3,Urban,98.6,89400,1,1
Male,White,43,Bachelors,3.3,79.4,19.3,4.0,Urban,54.8,86354,1,0
Male,Asian,46,Masters,23.5,92.2,15.0,2.6,Urban,58.3,133951,3,1
Male,White,22,PhD,4.0,83.6,62.6,1.4,Urban,71.3,90563,1,1
Male,White,22,High School,15.9,67.7,42.2,5.0,Rural,85.2,109918,1,1
Male,White,36,PhD,25.0,26.9,73.5,4.7,Rural,72.2,117419,4,1
Female,Hispanic,22,Bachelors,6.8,79.8,66.6,4.0,Rural,79.7,97051,3,0
Female,Asian,37,High School,3.8,53.9,76.8,5.0,Suburban,55.9,69398,3,0
Male,White,23,High School,25.0,72.2,78.5,1.0,Urban,43.7,128849,1,1
Male,Hispanic,39,Bachelors,5.8,67.5,17.0,1.0,Urban,18.9,92442,3,0
Female,Hispanic,34,Bachelors,0.3,90.7,43.5,1.0,Suburban,85.3,79298,4,0
Female,Asian,36,Masters,1.6,40.9,11.1,2.3,Suburban,84.1,66711,3,0
Female,White,43,High School,25.0,66.3,91.1,1.4,Rural,36.8,123123,1,1
Male,White,23,Bachelors,0.9,53.1,49.5,2.1,Urban,30.3,77415,3,0
Female,White,34,Masters,7.8,36.9,6.6,1.0,Urban,45.6,74965,4,0
Male,Asian,29,Masters,3.2,61.2,0.9,2.9,Rural,50.5,79397,3,0
Female,White,43,Bachelors,11.6,36.8,34.8,3.2,Suburban,50.2,87472,2,0
Female,Black,43,High School,0.7,17.9,56.6,1.0,Suburban,17.5,58575,1,0
Female,White,22,Bachelors,5.4,87.4,16.6,4.9,Urban,80.5,85336,1,0
Female,Hispanic,41,Bachelors,1.3,59.8,34.4,2.9,Urban,58.7,70539,3,0
Male,Black,29,Masters,1.9,47.9,52.7,3.1,Urban,19.8,76250,2,0
Female,Black,32,Masters,6.2,72.2,49.1,2.1,Urban,61.8,83476,2,0
Female,White,39,Bachelors,1.4,81.6,15.1,4.4,Urban,29.5,77358,1,0
Male,Hispanic,29,Masters,9.7,25.8,42.0,1.0,Urban,40.6,83155,3,0
Female,White,32,Bachelors,4.0,96.3,50.5,3.0,Urban,65.5,97321,3,0
Female,Black,29,Masters,2.1,100.0,28.3,3.5,Urban,30.2,68582,1,0
Male,Asian,43,Bachelors,10.4,97.4,50.1,4.3,Urban,28.0,106737,3,1
Male,Black,32,High School,4.2,64.7,66.2,2.6,Rural,77.7,85201,1,0
Male,Black,32,PhD,2.3,31.7,38.5,1.3,Suburban,92.5,69978,1,0
Male,White,28,PhD,4.6,94.9,85.7,3.8,Suburban,49.4,97980,2,1
Female,Black,28,High School,3.9,44.8,56.2,1.3,Urban,65.8,75199,3,0
Male,Asian,33,PhD,16.1,74.6,0.0,1.3,Urban,27.9,112978,4,0
Male,White,22,High School,25.0,16.6,17.3,1.8,Rural,70.6,115681,1,1
Female,White,52,High School,5.8,38.9,58.3,4.2,Urban,74.7,72506,2,0
Female,White,48,High School,25.0,40.5,51.6,1.3,Suburban,39.4,117939,1,1
Male,Asian,48,PhD,25.0,78.0,30.5,1.5,Suburban,60.9,126082,3,1
Female,Asian,29,Masters,25.0,57.5,63.1,4.3,Urban,60.4,116811,3,1
Female,Asian,34,High School,14.1,40.8,16.6,4.4,Suburban,22.0,91598,3,0
Male,Asian,29,Masters,25.0,50.6,29.5,3.8,Urban,64.9,116675,3,1
Female,Asian,22,Masters,4.1,86.4,17.0,1.2,Urban,12.0,76094,3,0
Male,White,41,High School,4.4,61.6,78.1,1.7,Suburban,75.2,86273,1,1
Female,Asian,34,Bachelors,17.1,97.4,73.5,5.0,Urban,82.3,107053,3,1
Male,White,33,Bachelors,17.1,70.1,49.7,2.4,Urban,63.7,113151,1,1
Female,Asian,28,High School,4.6,66.0,24.9,2.4,Rural,39.7,77540,4,0
Male,Asian,48,Masters,4.9,60.6,33.2,4.3,Suburban,14.9,81380,3,0
Female,White,27,Masters,0.4,84.7,32.0,3.3,Urban,71.0,74581,1,0
Female,White,37,Masters,3.7,93.2,55.2,4.8,Rural,53.8,94761,1,1
Male,White,33,High School,1.7,100.0,52.3,3.9,Suburban,80.9,94546,1,1
Male,Hispanic,40,PhD,17.1,72.3,57.5,1.7,Rural,52.6,111037,3,1
Male,Asian,37,Bachelors,5.0,38.8,7.5,2.7,Urban,66.5,68933,3,0
Male,White,41,High School,2.4,62.6,45.1,3.4,Suburban,78.2,76997,1,0
Male,White,22,High School,3.1,42.2,49.0,2.6,Urban,76.1,85220,3,0
Male,Hispanic,41,Masters,2.4,47.0,11.8,1.0,Suburban,76.7,70107,4,0
Female,White,37,High School,6.0,47.1,79.7,5.0,Urban,62.9,77713,2,0
Male,Hispanic,40,Masters,4.8,87.9,26.0,4.7,Suburban,49.8,92555,3,0
Male,Black,35,Bachelors,2.1,33.3,45.1,1.0,Rural,100.0,71162,3,0
Female,Asian,59,High School,0.9,90.1,11.4,1.1,Suburban,82.2,78676,4,0
Female,Black,29,High School,6.0,40.2,42.5,1.0,Rural,64.6,70614,1,0
Female,Asian,23,Bachelors,3.6,49.4,0.0,1.0,Suburban,86.3,76839,3,0
Male,White,22,Masters,14.5,46.4,51.3,1.2,Urban,85.4,94637,2,1
Female,White,22,High School,4.2,22.3,89.6,2.6,Rural,51.6,64633,1,0
Male,White,42,Bachelors,0.8,91.9,27.0,1.1,Suburban,52.4,78296,1,0
Male,White,29,Masters,3.8,58.4,29.2,3.4,Urban,47.9,87990,1,0
Female,Hispanic,47,Bachelors,1.6,56.4,50.5,1.9,Urban,72.9,76191,3,0
Female,White,22,Bachelors,6.0,48.0,81.5,1.4,Suburban,46.2,74946,3,0
Female,Black,55,High School,1.1,79.5,45.0,1.8,Rural,26.2,81094,2,0
Male,White,40,High School,14.5,41.5,32.1,4.1,Urban,87.9,99274,1,1
Male,Black,24,Bachelors,1.3,70.8,22.2,1.8,Urban,79.9,83476,1,0
Male,Asian,22,Masters,4.1,69.6,43.5,4.3,Rural,89.2,81743,3,1
Female,White,22,High School,10.8,51.7,48.0,2.0,Suburban,80.9,93140,2,0
Male,White,33,Bachelors,25.0,79.6,41.2,2.2,Rural,66.6,134362,1,1
Male,Hispanic,26,Bachelors,4.2,77.0,75.1,4.8,Suburban,90.3,88084,3,1
Female,Hispanic,41,Masters,12.7,76.2,62.5,4.1,Urban,0.0,104561,3,0
Male,Black,22,Masters,14.7,91.8,30.9,1.0,Rural,64.0,111683,1,1
Male,Black,31,Bachelors,3.4,53.6,27.1,1.0,Suburban,52.8,74945,1,0
Male,Black,40,Bachelors,25.0,57.3,26.2,4.8,Urban,64.5,132046,1,1
Male,White,29,Bachelors,6.2,53.5,63.4,3.4,Rural,87.8,90681,2,0
Male,Asian,34,Bachelors,11.1,78.3,39.3,1.0,Rural,34.8,103786,4,1
Male,Black,22,Bachelors,1.9,58.7,38.9,1.3,Urban,76.7,80261,1,0
Female,Asian,22,Bachelors,8.8,87.8,52.0,1.0,Suburban,54.8,87946,3,0
Female,Hispanic,33,Bachelors,10.8,74.0,44.1,2.0,Suburban,69.6,85607,3,0
Male,Hispanic,28,Masters,17.0,46.4,20.1,2.1,Urban,75.7,90096,4,0
Female,White,28,PhD,0.8,60.7,74.7,2.5,Urban,40.5,63030,2,0
Female,White,27,High School,3.0,49.8,38.2,5.0,Urban,100.0,77746,1,0
Male,Asian,22,Bachelors,3.9,51.1,52.7,4.5,Suburban,25.3,83545,3,0
Male,Black,44,High School,14.3,55.1,59.4,2.1,Urban,57.2,95489,1,0
Male,Black,30,High School,4.4,66.6,57.5,1.9,Urban,55.0,87433,1,0
Female,Asian,46,High School,8.2,30.1,57.8,4.0,Urban,37.7,81628,3,0
Female,White,41,High School,25.0,51.5,72.8,1.2,Urban,45.9,116744,2,1
Female,White,32,Bachelors,3.3,42.0,78.5,4.4,Rural,72.5,75309,1,0
Female,Black,27,Bachelors,0.6,28.0,58.8,1.8,Urban,61.3,66073,2,0
Female,Hispanic,38,High School,4.8,75.7,47.7,3.3,Rural,38.0,71469,3,0
Female,White,31,Bachelors,25.0,89.1,79.5,2.6,Urban,33.1,125959,1,1
Male,Black,42,Bachelors,8.7,27.3,43.5,2.5,Rural,87.5,79402,2,0
Female,Asian,29,PhD,13.1,65.9,90.6,3.8,Suburban,33.1,91964,3,1
Female,White,22,High School,10.9,63.3,80.7,3.0,Urban,51.5,94399,2,1
Female,Asian,54,High School,2.3,34.8,42.6,2.2,Urban,66.7,60429,3,0
Female,Hispanic,50,High School,6.8,66.9,79.0,1.5,Suburban,40.1,84487,3,0
Female,White,53,Masters,3.8,44.4,59.0,3.3,Urban,63.7,83494,1,0
Male,White,35,PhD,18.2,60.7,65.9,1.2,Suburban,53.5,109717,3,1
Female,Hispanic,34,High School,2.1,61.2,63.9,4.7,Urban,26.9,70406,4,0
Female,White,31,Masters,0.5,76.6,66.2,1.6,Urban,81.4,70492,1,0
Female,Hispanic,29,Masters,4.5,84.2,72.8,1.2,Rural,47.4,80335,3,0
Male,Hispanic,31,Masters,1.8,84.3,55.1,1.0,Suburban,37.3,81418,3,0
Male,Hispanic,41,Bachelors,2.6,39.4,59.1,1.1,Rural,60.7,79883,3,0
Male,Asian,31,Masters,17.1,67.2,58.9,2.2,Suburban,46.7,112736,3,1
Male,White,45,Bachelors,1.4,45.3,84.1,1.4,Rural,23.1,77097,1,0
Male,Black,22,Bachelors,0.1,59.8,44.8,1.0,Urban,89.1,68177,4,0
Female,White,27,PhD,6.8,82.4,31.9,1.3,Suburban,44.3,98256,1,0
Female,Black,39,Masters,0.7,52.3,10.3,1.4,Rural,37.4,69401,2,0
Female,Hispanic,48,High School,0.8,87.5,54.5,1.8,Suburban,67.8,81312,3,0
Female,Hispanic,50,Bachelors,5.8,90.7,22.0,4.1,Urban,70.2,85949,3,0
Female,White,40,High School,20.8,52.0,24.1,2.4,Urban,36.9,104890,3,1
Female,Asian,46,High School,6.2,78.5,17.1,2.6,Urban,29.5,90332,3,0
Female,Asian,45,Masters,0.0,45.2,77.7,1.0,Rural,41.1,68575,4,0
Female,White,45,High School,16.6,66.7,36.3,1.5,Urban,57.1,99947,1,1
Female,Hispanic,40,Masters,0.9,61.7,21.3,3.0,Suburban,76.3,68243,3,0
Male,White,30,PhD,6.8,48.1,0.0,2.4,Rural,60.9,87485,1,0
Female,Hispanic,26,High School,6.9,75.8,31.8,2.0,Urban,59.6,86600,3,0
Male,Hispanic,32,High School,6.7,53.9,61.8,2.3,Suburban,48.7,80096,3,0
Male,Black,31,Masters,10.2,79.0,47.5,3.8,Urban,49.1,94567,1,0
Male,Hispanic,41,High School,0.5,45.5,80.2,2.9,Urban,34.1,64413,4,0
Male,Asian,31,Masters,9.2,77.0,44.4,3.6,Urban,76.4,93939,3,1
Female,White,26,High School,1.0,49.2,51.4,5.0,Urban,54.2,76262,1,0
Female,Asian,23,Bachelors,11.2,93.7,0.0,2.9,Urban,38.1,96584,4,0
Male,Black,33,Masters,12.4,83.4,91.4,2.5,Suburban,67.8,101011,2,1
Female,Hispanic,40,Bachelors,4.0,67.9,32.7,2.9,Urban,23.2,71341,3,0
Female,Black,31,Bachelors,3.7,72.0,47.1,3.5,Urban,57.6,84476,3,0
Male,White,25,Bachelors,1.2,66.6,7.9,2.3,Suburban,48.3,83603,1,0
Female,Hispanic,37,Bachelors,4.1,99.2,12.7,2.3,Suburban,30.7,91737,3,0
Female,White,34,Masters,25.0,51.5,0.0,1.2,Urban,20.5,119037,1,0
Male,White,48,Bachelors,0.3,87.7,54.6,4.1,Urban,100.0,89630,1,1
Male,Hispanic,39,Masters,2.7,62.1,14.9,3.8,Urban,55.3,82194,4,0
Male,Hispanic,44,Bachelors,25.0,81.8,64.7,4.8,Suburban,86.6,124148,4,1
Male,Black,33,Masters,9.8,47.0,41.4,1.8,Suburban,75.9,93406,3,0
Female,Asian,48,PhD,5.0,87.4,85.7,1.0,Urban,27.0,84113,3,0
Male,Black,36,Masters,21.4,35.3,0.6,1.0,Urban,27.3,105640,1,0
Male,Black,41,High School,2.5,20.6,77.1,1.0,Suburban,56.2,63603,3,0
Female,White,29,High School,9.5,80.0,44.8,1.9,Urban,86.2,89102,2,1
Male,Asian,28,High School,12.6,35.6,37.7,1.0,Rural,47.6,86392,3,0
Male,Black,39,PhD,9.9,40.6,12.2,1.0,Suburban,20.0,80373,3,0
Female,White,47,High School,1.1,92.8,77.7,2.5,Urban,49.0,87605,1,0
Female,Black,47,PhD,1.6,74.9,31.9,5.0,Urban,58.2,74518,1,0
Female,Asian,42,Bachelors,8.3,91.5,29.0,4.1,Rural,71.6,97749,3,0
Male,White,29,High School,16.4,66.2,36.7,4.5,Suburban,40.0,102152,1,1
Male,Asian,37,High School,3.7,64.1,30.3,2.3,Urban,52.7,77330,4,0
Male,White,28,Masters,5.2,67.1,74.6,1.4,Suburban,35.2,93612,1,0
Male,White,41,Bachelors,12.8,37.5,28.4,5.0,Rural,54.4,100866,2,1
Male,White,36,Bachelors,8.6,96.8,13.3,1.5,Urban,57.4,105794,1,1
Female,Asian,37,PhD,25.0,50.5,43.4,2.4,Rural,89.4,122717,3,1
Male,White,43,PhD,19.6,65.1,79.6,3.3,Urban,42.5,109814,3,1
Female,Asian,44,Masters,0.6,84.0,34.6,2.5,Urban,61.9,73982,3,0
Female,Black,36,Bachelors,14.0,71.3,53.5,2.5,Suburban,62.7,106018,2,0
Female,Hispanic,36,PhD,6.0,81.7,82.2,1.1,Suburban,43.0,93155,3,0
Male,Asian,29,Bachelors,0.2,71.1,51.1,5.0,Urban,80.7,73115,4,0
Female,Black,22,Bachelors,7.6,85.5,12.7,2.5,Suburban,60.0,87452,2,0
Male,Black,35,Bachelors,5.8,48.7,50.7,2.9,Rural,25.1,79171,2,0
Male,Hispanic,38,High School,6.0,21.6,37.6,1.6,Urban,73.9,75920,3,0
Male,Hispanic,33,High School,0.8,79.4,80.2,3.1,Rural,4.5,80196,3,0
Male,White,32,Bachelors,1.0,26.9,50.1,2.9,Rural,46.8,71519,1,0
Male,Black,30,High School,25.0,46.4,39.1,3.9,Urban,99.1,118346,2,1
Male,White,40,Bachelors,5.6,65.2,52.2,3.9,Urban,64.5,83798,1,1
Male,Black,37,Masters,0.2,100.0,97.2,1.9,Urban,68.6,81218,2,1
Male,Hispanic,28,High School,6.8,63.7,30.6,4.1,Rural,66.4,79742,3,0
Female,White,41,High School,2.9,47.7,15.1,1.0,Suburban,58.1,70817,1,0
Male,White,29,Bachelors,8.6,62.6,66.4,3.2,Suburban,95.3,88473,1,1
Female,Black,54,PhD,14.2,75.6,85.1,4.1,Rural,43.7,101596,1,1
Female,White,32,High School,0.5,63.2,70.3,3.6,Suburban,65.6,71755,3,0
Female,Hispanic,29,Masters,0.9,70.5,54.4,2.9,Urban,57.8,74908,3,0
Male,Hispanic,40,High School,5.6,71.7,64.4,1.0,Urban,100.0,85712,4,0
Male,Hispanic,26,Bachelors,0.1,49.4,0.0,1.5,Urban,38.2,73771,3,0
Male,White,36,Masters,8.0,78.2,27.4,1.3,Suburban,55.2,88237,1,0
Female,Asian,29,Bachelors,4.6,65.3,0.0,4.2,Suburban,69.2,81546,3,0
Male,White,47,High School,1.3,100.0,58.5,1.9,Rural,92.8,83962,1,1
Female,Hispanic,38,Masters,0.2,82.7,5.2,4.1,Suburban,83.7,75034,3,0
Female,Asian,42,PhD,1.9,100.0,36.4,2.9,Rural,37.3,80038,4,0
Female,Black,56,PhD,14.1,100.0,30.8,1.0,Rural,43.5,114526,1,0
Female,White,33,High School,1.3,51.0,39.2,2.4,Suburban,38.9,74361,1,0
Female,Hispanic,27,Masters,7.1,78.4,9.7,1.0,Urban,56.5,86243,3,0
Male,Hispanic,22,Masters,1.5,49.8,37.5,5.0,Suburban,83.8,68383,3,0
Male,Hispanic,46,Bachelors,4.7,54.4,6.4,1.0,Urban,92.2,84191,4,0
