Gender,Race,Age,Education_Level,Experience_Years,Technical_Skills,Communication_Score,University_Prestige,Location,Interview_Score,Salary_Expectation,Name_Complexity,Hiring_Decision
Male,White,22,High School,1.8,44.6,46.6,2.3,Urban,53.0,83746,4,0
Female,Asian,37,High School,1.4,67.6,47.9,1.0,Rural,73.0,70061,3,0
Male,Black,29,Masters,2.5,60.6,40.0,1.5,Rural,57.1,76348,1,0
Male,Hispanic,42,Bachelors,10.1,65.4,0.0,1.0,Urban,71.0,100371,3,0
Male,White,54,Bachelors,17.3,100.0,39.4,5.0,Urban,82.2,119330,3,1
Male,Asian,24,Bachelors,5.4,44.6,35.5,2.3,Urban,54.4,80777,3,0
Female,White,22,High School,0.8,31.5,67.1,2.4,Urban,15.4,60202,2,0
Female,White,50,Bachelors,9.5,49.4,66.8,4.7,Urban,93.5,82595,2,1
Female,White,32,Bachelors,2.0,46.9,34.1,1.7,Urban,77.9,70851,2,0
Male,Hispanic,24,PhD,0.5,95.9,22.3,2.1,Urban,76.4,80046,3,0
Male,Hispanic,33,Bachelors,9.2,67.4,36.9,1.7,Suburban,75.8,86529,3,0
Female,White,41,High School,0.4,60.8,89.1,1.4,Rural,66.5,70462,2,0
Male,White,42,Masters,1.2,52.7,21.2,2.7,Urban,68.6,77010,2,0
Female,Asian,35,Masters,4.1,88.0,65.8,5.0,Urban,68.0,77370,3,0
Male,White,44,Masters,6.3,86.8,35.5,5.0,Suburban,100.0,95661,1,1
Male,White,30,Masters,2.5,55.8,83.0,5.0,Urban,58.2,81939,2,1
Male,Hispanic,44,Bachelors,3.6,78.2,33.6,1.4,Urban,60.0,84538,3,0
Female,White,40,High School,17.0,71.8,81.4,2.0,Rural,40.4,111458,4,1
Female,White,22,PhD,7.6,93.6,83.7,2.3,Urban,76.3,89863,3,1
Male,White,44,Masters,0.9,36.6,40.4,2.1,Suburban,51.5,73714,2,0
Male,White,27,Masters,7.8,68.5,90.9,5.0,Urban,60.8,91869,3,1
Female,White,32,PhD,6.5,100.0,4.9,2.5,Urban,35.4,86872,1,0
Male,White,27,Bachelors,8.8,79.7,62.6,2.2,Urban,22.4,97441,1,1
Male,Black,52,Masters,0.1,84.9,46.4,1.0,Suburban,57.0,86294,2,0
Female,Hispanic,33,Masters,1.4,82.9,53.5,3.8,Suburban,64.1,78580,4,0
Male,Black,48,High School,11.5,65.1,96.3,1.1,Urban,100.0,96038,1,1
Female,Hispanic,28,Bachelors,0.1,84.3,18.5,3.9,Suburban,88.9,75867,4,0
Male,White,36,Masters,0.4,100.0,37.9,4.4,Rural,69.7,82303,2,1
Female,Asian,31,Masters,4.4,88.2,47.4,4.6,Urban,78.3,90195,3,1
Male,Black,45,High School,5.2,49.5,8.9,5.0,Urban,29.2,84736,1,0
Female,White,43,High School,10.9,71.5,56.9,3.3,Urban,58.4,99430,1,1
Female,White,58,High School,4.5,65.9,44.5,4.4,Rural,38.2,73640,2,0
Male,White,55,Bachelors,9.2,64.0,82.3,3.3,Rural,80.8,85028,1,1
Male,Hispanic,50,Masters,25.0,24.0,69.4,1.0,Suburban,79.0,105655,4,1
Male,Black,34,Bachelors,0.5,75.4,51.5,1.0,Urban,74.8,78795,1,0
Female,Asian,27,Masters,1.8,69.2,51.4,4.2,Suburban,23.1,74192,3,0
Female,White,32,High School,7.1,53.2,41.1,1.3,Suburban,64.9,78968,1,0
Female,Black,23,High School,2.1,65.4,57.2,1.8,Urban,62.3,73037,2,0
Female,Black,48,High School,0.1,49.0,42.1,2.9,Urban,68.7,71159,1,0
Male,White,45,High School,6.3,74.9,70.9,2.3,Suburban,46.5,84874,3,1
Female,White,34,Masters,0.0,92.6,8.3,2.1,Urban,10.5,75687,1,0
Female,White,28,Bachelors,8.2,74.3,56.1,2.2,Rural,85.5,86053,1,1
Female,Black,31,Bachelors,0.4,74.2,57.0,1.0,Urban,46.8,77454,2,0
Male,Asian,25,Bachelors,25.0,74.1,74.1,2.8,Suburban,60.9,128147,3,1
Female,White,34,Masters,6.6,57.2,29.7,5.0,Rural,83.6,89723,2,0
Male,Hispanic,37,High School,2.4,51.6,39.0,2.3,Suburban,35.0,71694,3,0
Female,Hispanic,31,Masters,0.2,93.4,23.2,1.0,Urban,33.1,65570,3,0
Male,White,40,Masters,5.0,66.4,35.3,2.3,Suburban,22.9,88148,4,0
Male,Hispanic,34,Masters,5.3,71.5,27.5,3.5,Urban,76.8,80937,3,0
Female,White,29,Masters,0.9,83.4,95.4,4.5,Urban,20.7,84567,2,0
Female,White,41,Bachelors,18.4,89.1,75.6,1.5,Suburban,71.5,112241,1,1
Male,Hispanic,38,Masters,12.0,56.0,37.4,2.6,Rural,70.4,106607,3,0
Male,White,28,Masters,0.4,100.0,69.2,2.1,Urban,50.4,88979,1,1
Male,Black,49,Bachelors,3.6,86.7,53.5,3.0,Urban,56.4,87734,2,0
Male,Asian,38,PhD,1.0,100.0,83.6,4.3,Suburban,79.6,80132,3,1
Male,Hispanic,39,Bachelors,3.7,73.3,91.7,1.0,Suburban,95.3,90040,3,1
Female,Asian,41,Bachelors,1.7,39.5,50.8,3.8,Suburban,95.3,57935,3,0
Female,Black,27,High School,1.5,26.1,27.3,1.0,Urban,0.0,68766,1,0
Male,Hispanic,22,Bachelors,17.9,54.6,2.1,1.0,Urban,6.7,110296,4,0
Male,Hispanic,53,Masters,10.0,76.5,11.3,1.3,Suburban,47.0,92427,3,0
Female,Hispanic,34,PhD,3.8,70.7,44.5,2.0,Urban,58.0,73643,4,0
Male,Asian,29,High School,2.9,43.7,49.2,1.1,Suburban,52.1,77120,3,0
Male,White,40,High School,12.5,80.0,25.3,5.0,Urban,70.1,109950,1,1
Female,White,43,High School,0.4,82.5,78.3,1.1,Rural,71.8,72841,1,0
Female,White,22,PhD,4.5,89.0,52.5,1.9,Suburban,96.3,83544,2,1
Female,Hispanic,34,High School,2.3,28.3,41.5,1.0,Urban,74.5,60155,4,0
Female,Black,42,PhD,1.6,83.0,52.4,3.8,Suburban,8.5,74137,1,0
Female,Hispanic,26,PhD,5.2,58.3,15.8,1.0,Urban,58.6,75284,4,0
Male,Black,43,PhD,3.2,90.8,40.0,2.0,Suburban,91.0,85900,2,0
Male,Black,22,Bachelors,5.1,75.2,75.4,1.9,Suburban,75.2,78352,1,0
Male,Black,29,Bachelors,3.4,92.7,36.8,2.1,Rural,92.4,90442,1,0
Male,Asian,45,Masters,0.6,70.0,37.4,1.7,Rural,54.7,82578,4,0
Female,White,22,High School,5.0,61.3,25.8,1.0,Suburban,80.0,80589,1,0
Male,Black,22,Masters,1.1,86.0,34.5,1.4,Suburban,7.3,82088,1,0
Male,Asian,31,Masters,4.8,50.7,14.0,3.1,Urban,54.2,87889,3,0
Male,White,39,PhD,8.8,100.0,86.2,4.1,Urban,38.3,108510,1,1
Female,White,23,Masters,5.8,50.0,95.6,4.2,Urban,38.8,74837,2,0
Male,White,36,High School,3.8,73.6,19.5,3.6,Urban,95.3,90938,1,1
Male,Asian,22,Bachelors,4.0,53.0,19.0,2.5,Suburban,79.9,78763,3,1
Female,Black,49,High School,0.8,98.2,60.0,1.4,Urban,58.8,81803,1,0
Female,White,34,High School,2.0,50.6,92.1,3.5,Urban,67.3,76683,1,0
Male,Black,43,Masters,7.6,67.5,48.0,1.0,Suburban,13.7,96301,3,0
Male,Hispanic,31,High School,0.0,38.7,58.9,2.3,Urban,21.0,63561,3,0
Male,Black,33,Bachelors,12.0,76.6,38.2,2.0,Suburban,61.8,100652,1,1
Male,White,24,High School,20.7,89.4,84.8,3.2,Urban,88.8,128009,1,1
Female,Asian,44,Masters,12.1,44.8,34.2,2.7,Suburban,71.1,82574,3,0
Male,White,47,High School,1.3,72.8,63.8,2.3,Urban,73.4,81600,1,1
Female,Black,32,PhD,4.0,78.2,80.3,1.0,Urban,70.0,91915,1,0
Female,White,30,High School,3.4,57.5,67.8,2.6,Rural,58.7,75619,2,0
Female,White,54,Masters,3.6,84.4,76.3,1.3,Rural,34.6,84939,2,0
Female,Hispanic,24,High School,7.6,68.8,26.9,1.2,Suburban,8.3,80107,3,0
Female,Asian,29,Masters,7.2,70.8,42.8,3.8,Urban,2.1,78017,3,0
Female,Asian,49,Masters,4.7,100.0,67.1,1.3,Urban,79.8,91505,4,0
Male,Asian,40,High School,0.6,94.9,33.9,1.9,Suburban,14.1,80984,3,0
Female,Asian,29,Bachelors,8.3,31.6,67.4,2.8,Urban,50.6,77452,3,0
Female,Hispanic,33,High School,19.5,59.4,17.2,1.0,Urban,32.8,111616,3,0
Female,White,30,High School,2.0,73.3,37.4,2.8,Rural,46.6,84086,2,0
Male,White,22,High School,14.5,61.4,50.7,1.1,Rural,72.1,104835,1,1
Female,Black,49,High School,11.4,45.8,68.2,3.8,Urban,41.9,86213,1,0
Female,Asian,30,Masters,0.2,77.0,27.5,1.3,Rural,69.0,76307,3,0
Female,White,22,Bachelors,0.3,89.1,17.6,5.0,Rural,53.2,74756,2,0
Female,White,38,Masters,2.6,79.7,89.0,1.1,Urban,54.3,84183,1,0
Male,Asian,26,Masters,4.3,100.0,3.2,4.3,Urban,81.8,98635,4,1
Male,Black,22,Bachelors,15.8,100.0,45.6,3.9,Suburban,50.4,117490,3,1
Female,Asian,35,Masters,3.8,92.9,40.3,2.7,Suburban,81.3,86374,3,0
Male,Hispanic,42,High School,1.1,27.4,36.3,4.1,Suburban,85.3,54199,3,0
Female,Black,39,Masters,1.2,78.7,55.4,3.6,Urban,38.2,72845,2,0
Male,Hispanic,22,Masters,17.3,91.1,13.8,2.3,Rural,65.8,109846,3,1
Female,Asian,41,Bachelors,1.2,65.1,28.5,1.6,Urban,33.6,63744,4,0
Female,White,30,High School,3.7,85.3,48.9,1.7,Suburban,80.1,89338,2,1
Male,Black,37,PhD,5.6,72.5,100.0,1.0,Rural,58.8,95095,1,0
Male,White,37,Bachelors,1.5,58.4,49.1,3.5,Urban,54.7,79524,1,1
Female,Asian,22,Masters,14.7,60.0,72.6,1.2,Rural,47.4,88799,3,1
Female,Hispanic,28,High School,8.8,40.1,49.9,5.0,Suburban,81.6,76591,3,0
Male,Hispanic,42,High School,4.4,66.3,25.7,1.7,Urban,71.4,77452,4,0
Male,Black,40,Bachelors,5.7,97.0,47.4,1.0,Urban,100.0,94398,3,1
Female,Hispanic,48,Bachelors,0.6,85.0,21.0,3.1,Urban,73.1,63468,3,0
Male,White,36,Bachelors,11.6,88.8,45.6,1.2,Urban,95.5,105114,4,1
Female,Hispanic,22,PhD,0.4,81.1,90.9,1.9,Rural,38.8,67474,3,0
Male,Black,41,Masters,16.5,85.3,58.0,2.2,Urban,64.3,115947,1,1
Female,Hispanic,30,Masters,2.0,63.5,25.0,1.5,Urban,72.8,73199,4,0
Male,White,37,PhD,6.5,87.0,58.5,4.4,Urban,64.1,96796,1,1
Male,White,27,Masters,1.6,89.7,2.2,2.5,Urban,26.6,85251,1,0
Male,White,43,High School,9.6,67.0,25.3,2.4,Suburban,100.0,102719,1,1
Male,Hispanic,43,High School,3.2,90.8,36.8,1.0,Urban,41.9,95008,3,0
Female,Asian,29,Bachelors,15.6,99.1,39.8,1.5,Urban,24.1,109784,3,1
Female,White,44,Masters,1.7,69.9,30.0,2.8,Urban,45.3,82030,1,0
Male,Asian,44,High School,12.2,67.6,57.4,2.4,Urban,77.7,96120,4,1
Female,White,22,Bachelors,0.9,88.9,34.9,1.9,Urban,36.0,76841,1,0
Female,Asian,43,Masters,0.5,68.5,38.7,4.2,Urban,66.7,75584,4,0
Male,Hispanic,36,Bachelors,6.8,83.2,20.6,1.3,Urban,17.1,89944,3,0
Male,Hispanic,42,Bachelors,5.2,44.6,67.5,1.0,Urban,94.8,84592,4,0
Male,White,32,Bachelors,20.6,80.5,85.0,1.4,Urban,100.0,119278,1,1
Male,White,30,Bachelors,7.8,34.3,59.1,1.0,Rural,81.6,82384,1,1
Male,Hispanic,38,Masters,0.8,95.7,59.7,1.8,Urban,77.6,85489,3,0
Female,White,43,Bachelors,1.1,50.8,55.9,1.0,Suburban,67.3,74704,4,0
Female,White,22,Bachelors,8.9,43.9,42.1,5.0,Suburban,30.6,81363,2,0
Female,Asian,28,High School,1.7,82.0,10.0,5.0,Urban,84.9,82063,3,0
Male,Hispanic,42,Masters,0.5,81.9,37.7,1.9,Urban,25.6,75926,3,0
Female,Asian,41,High School,1.8,35.4,26.6,1.1,Urban,22.0,66402,3,0
Female,White,53,Bachelors,5.2,90.0,86.9,4.6,Rural,56.5,86638,1,1
Male,Asian,27,Bachelors,7.9,100.0,22.5,3.0,Suburban,95.2,104240,3,1
Female,Hispanic,40,Bachelors,4.9,48.1,35.1,2.2,Suburban,31.9,74603,3,0
Female,White,30,High School,14.8,78.2,50.5,2.9,Suburban,59.2,108380,1,1
Female,Hispanic,38,Masters,0.3,93.7,52.4,1.9,Urban,62.7,75933,3,0
Female,White,27,High School,3.4,65.7,50.9,3.2,Suburban,29.1,73687,2,0
Female,White,22,Masters,14.0,73.4,35.2,2.0,Urban,78.4,107632,1,1
Female,Hispanic,35,Masters,20.1,97.2,15.5,1.2,Urban,41.9,115267,4,0
Female,Black,43,PhD,1.3,75.2,99.8,2.3,Suburban,51.5,70350,2,0
Male,Asian,50,High School,1.7,53.2,4.2,1.7,Suburban,40.2,68082,3,0
Male,White,35,Masters,4.8,82.0,42.5,1.3,Urban,100.0,85343,1,1
Female,Black,45,Bachelors,1.3,69.3,28.0,1.0,Urban,75.7,72612,2,0
Female,Hispanic,41,Masters,0.7,58.9,30.4,1.7,Rural,44.4,72774,3,0
Female,White,32,Bachelors,4.4,97.6,20.2,1.4,Suburban,43.1,94637,1,0
Male,White,44,High School,2.8,67.8,33.5,1.0,Urban,81.3,78561,2,0
Male,White,33,Masters,4.1,49.3,80.6,5.0,Suburban,73.2,74810,1,1
Male,White,26,Bachelors,0.8,87.4,54.6,4.3,Urban,75.1,65971,1,1
Female,Black,22,PhD,7.4,82.4,38.8,1.0,Rural,63.6,95440,2,0
Female,Hispanic,40,High School,7.2,61.6,28.3,1.1,Urban,58.3,92626,4,0
Female,Black,22,Masters,4.3,46.4,54.3,1.9,Rural,76.0,79342,1,0
Male,Asian,39,Masters,4.5,36.7,20.5,1.3,Urban,89.0,68024,4,0
Male,Asian,30,Bachelors,3.6,90.0,33.2,1.1,Urban,84.2,90987,4,1
Male,White,23,Masters,4.9,64.0,93.0,2.5,Suburban,100.0,94418,2,1
Male,White,39,Masters,5.0,74.7,42.2,3.8,Suburban,62.2,91957,1,1
Female,White,27,PhD,1.8,87.5,52.0,1.5,Urban,69.0,91448,1,0
Male,White,36,High School,10.7,88.3,27.0,5.0,Suburban,50.1,104376,1,1
Female,Asian,48,Masters,1.5,96.7,29.0,3.5,Suburban,71.6,80694,3,0
Male,Black,38,Bachelors,13.4,71.8,88.7,4.8,Urban,4.2,101296,2,1
Female,Asian,36,Masters,2.7,81.0,47.3,4.0,Urban,100.0,78513,3,0
Female,Asian,40,Bachelors,2.1,100.0,77.9,3.4,Urban,73.9,91519,3,1
Male,Black,25,High School,10.7,35.6,73.2,2.6,Urban,66.5,96584,1,0
Female,Hispanic,38,PhD,6.3,68.5,32.8,4.2,Urban,70.3,82852,3,0
Male,White,33,Bachelors,7.4,94.5,0.0,3.3,Suburban,75.2,102340,1,1
Male,Black,26,Bachelors,4.9,80.3,84.5,2.1,Suburban,51.3,79035,1,0
Female,White,52,Masters,1.9,60.9,67.5,2.5,Urban,52.3,69330,1,0
Female,White,22,Bachelors,5.8,78.3,81.2,4.8,Suburban,13.3,86842,1,1
Female,Black,32,Bachelors,6.5,58.9,15.5,1.7,Suburban,80.0,79844,2,0
Male,White,41,Masters,25.0,82.9,51.3,3.8,Rural,53.6,129764,1,1
Male,Asian,41,Bachelors,1.4,40.2,64.8,1.4,Suburban,97.1,67297,3,0
Male,White,28,Masters,2.4,96.6,76.9,1.0,Urban,45.4,86213,2,1
Female,Hispanic,43,Masters,1.3,92.5,15.1,2.1,Rural,73.7,77502,4,0
Female,Asian,29,Bachelors,6.6,29.8,87.3,2.4,Suburban,26.5,72110,3,0
Female,White,34,PhD,1.0,56.7,57.7,1.0,Suburban,62.6,66802,2,0
Male,Hispanic,22,Masters,3.7,35.8,53.0,4.1,Urban,47.3,78489,3,0
Male,Hispanic,39,Masters,1.4,66.2,60.1,2.6,Urban,83.3,75954,3,0
Female,Hispanic,50,Masters,2.2,74.4,86.0,1.0,Rural,51.0,79251,3,0
Male,Asian,26,Bachelors,16.3,100.0,59.3,1.4,Suburban,89.8,108480,3,1
Male,Black,28,PhD,2.3,50.7,52.1,2.9,Urban,70.4,74734,2,0
Male,Asian,48,Bachelors,3.8,61.9,54.1,2.3,Urban,92.5,78963,3,1
Female,Asian,22,PhD,6.5,100.0,19.7,1.0,Rural,71.0,93510,3,0
Female,White,36,Bachelors,8.3,38.1,58.2,4.6,Urban,67.7,86165,2,1
Male,White,46,PhD,5.1,76.4,28.4,1.3,Urban,78.7,94211,2,1
Male,Black,25,PhD,1.6,100.0,64.0,3.6,Suburban,65.2,87832,2,0
Male,Hispanic,33,Masters,1.8,56.7,0.0,2.8,Urban,50.6,84229,3,0
Male,Hispanic,37,High School,1.9,7.7,20.4,1.2,Urban,67.1,66559,4,0
Female,Black,43,High School,12.1,53.0,59.6,2.1,Suburban,36.7,91035,1,0
Female,Asian,47,High School,5.8,83.9,45.2,3.5,Urban,91.2,82072,3,1
Female,Black,26,High School,5.8,44.9,82.6,1.0,Urban,45.1,69711,2,0
Male,Black,29,High School,0.2,87.6,55.6,3.3,Rural,16.1,76374,2,0
Female,White,23,Bachelors,4.3,52.0,28.9,2.2,Urban,73.2,73871,1,0
Female,Hispanic,38,High School,1.8,70.1,39.4,4.8,Urban,0.0,74439,3,0
Male,White,39,Bachelors,12.3,26.2,29.1,1.6,Urban,18.4,90800,1,0
Male,Hispanic,25,High School,2.4,87.6,54.2,1.7,Urban,48.7,94992,3,0
Female,White,49,High School,1.0,46.6,97.1,2.2,Suburban,36.9,63286,1,0
Male,White,35,High School,4.2,37.5,77.1,2.2,Urban,73.4,68426,1,1
Female,Black,30,Bachelors,3.8,67.2,26.7,4.4,Rural,38.1,84303,1,0
Female,White,28,Bachelors,1.6,78.3,61.9,2.1,Urban,69.1,79261,1,0
Female,Asian,22,Bachelors,6.4,91.3,38.1,4.6,Suburban,56.8,90778,4,0
Female,White,38,Masters,6.6,100.0,72.7,2.3,Rural,21.5,103320,1,0
Female,White,25,Masters,8.0,62.8,20.0,2.7,Urban,62.0,78620,1,0
Female,White,47,Bachelors,1.9,62.2,27.7,2.5,Urban,62.7,78308,3,0
Female,Hispanic,32,Masters,3.1,65.8,36.5,1.0,Suburban,25.2,82478,4,0
Male,Black,22,High School,1.1,82.2,58.3,1.0,Urban,34.4,78857,1,0
Female,White,35,Bachelors,13.7,26.8,50.2,4.2,Urban,53.3,88923,1,0
Male,White,36,Bachelors,0.5,100.0,32.0,2.8,Suburban,100.0,86536,1,1
Male,Black,37,Masters,3.4,64.4,58.5,1.9,Suburban,46.8,80682,1,0
Male,Asian,22,Bachelors,3.9,100.0,5.3,4.3,Suburban,35.0,100138,4,0
Female,White,46,Masters,0.9,31.7,100.0,5.0,Urban,37.7,68343,1,0
Female,White,51,Masters,12.2,62.2,39.4,5.0,Rural,65.9,98840,3,1
Female,White,37,High School,3.1,60.3,70.2,2.6,Suburban,67.3,90063,1,0
Female,White,35,Bachelors,0.4,100.0,47.2,3.0,Urban,88.3,89112,1,1
Female,White,31,Masters,4.1,78.9,13.0,2.1,Urban,73.1,78501,1,0
Female,Black,22,PhD,3.2,21.2,89.4,1.0,Suburban,59.5,54978,2,0
Female,White,28,High School,2.7,77.3,87.3,2.2,Urban,86.6,87861,1,1
Male,Black,44,Bachelors,5.6,31.5,68.7,1.0,Urban,74.1,78675,2,0
Male,White,34,PhD,9.1,100.0,43.6,2.1,Urban,74.0,106404,1,1
Male,Asian,22,High School,4.2,40.4,42.7,1.0,Suburban,52.5,75883,3,0
Male,White,49,PhD,2.0,37.8,27.7,4.0,Suburban,56.3,75609,1,0
Female,Hispanic,52,Masters,1.0,76.7,29.8,3.7,Rural,71.4,74919,3,0
Male,Asian,35,High School,0.7,96.6,50.7,4.5,Urban,34.7,80012,3,1
Male,Hispanic,39,Masters,2.6,89.1,57.3,4.9,Urban,51.2,85238,4,0
Female,Hispanic,44,Masters,2.8,100.0,16.0,1.0,Rural,66.4,80679,3,0
Male,White,28,PhD,1.6,100.0,25.4,3.1,Rural,37.2,98885,4,0
Male,White,37,Masters,0.3,100.0,54.9,4.6,Urban,67.9,81607,3,1
Male,Black,26,PhD,5.2,100.0,88.2,1.0,Suburban,82.8,97173,2,1
Male,Hispanic,60,Bachelors,10.4,80.1,18.3,1.8,Urban,48.0,97379,3,0
Female,Black,38,High School,2.3,64.9,95.5,2.2,Rural,23.3,74235,1,0
Female,White,28,Bachelors,8.9,39.1,91.8,1.4,Urban,66.1,84703,1,0
Male,White,31,Bachelors,0.1,68.1,49.4,3.2,Rural,41.7,87095,1,0
Male,Hispanic,29,Bachelors,0.0,81.2,72.8,1.0,Urban,77.3,86476,4,0
Male,White,35,Masters,14.8,46.8,50.0,5.0,Urban,55.9,97872,1,1
Male,Asian,22,High School,21.0,21.4,80.4,5.0,Rural,45.4,104137,3,1
Male,White,24,High School,4.9,78.4,29.1,4.1,Rural,53.7,81343,2,1
Female,Black,38,Bachelors,18.4,60.6,11.5,1.9,Suburban,8.9,102362,2,0
Female,Black,40,Bachelors,3.0,54.4,47.3,4.7,Rural,6.6,76538,1,0
Male,Asian,22,Masters,0.9,92.8,60.9,2.8,Rural,38.0,78199,3,0
Female,Black,46,Masters,0.1,21.1,96.0,1.0,Suburban,70.7,65851,4,0
Female,White,24,Masters,1.4,89.4,46.8,1.8,Urban,58.2,82288,1,0
Male,Hispanic,41,Bachelors,3.1,76.5,27.2,4.6,Rural,28.1,81852,3,0
Male,White,32,High School,15.1,100.0,72.7,1.5,Urban,91.8,118242,1,1
Male,White,31,High School,12.3,71.2,89.1,2.5,Urban,83.7,104021,2,1
Male,White,37,High School,2.9,85.5,55.0,1.0,Suburban,42.4,84688,2,0
Male,Hispanic,36,High School,1.2,88.4,22.3,4.0,Urban,68.8,77919,3,0
Female,Hispanic,35,PhD,0.9,91.7,43.2,4.0,Rural,47.4,73828,4,0
Female,White,46,PhD,1.7,82.6,74.6,5.0,Rural,47.7,74784,2,0
Male,Asian,35,PhD,2.1,100.0,12.7,1.6,Urban,76.1,92298,3,0
Male,White,36,Bachelors,0.6,83.5,84.4,4.3,Urban,78.4,92235,1,1
Female,White,43,High School,2.9,45.9,66.2,1.9,Suburban,71.2,81162,1,0
Female,White,29,Masters,6.1,100.0,28.1,2.6,Rural,58.9,90818,1,0
Female,Hispanic,22,PhD,4.8,63.0,14.8,3.0,Urban,33.0,73940,3,0
Female,White,49,Masters,0.2,29.2,55.3,1.5,Suburban,86.6,61823,1,0
Female,White,22,Bachelors,2.2,46.7,74.7,1.0,Urban,49.9,72680,1,0
Female,Asian,36,Bachelors,8.1,70.5,51.8,2.4,Suburban,88.8,94459,3,1
Male,White,40,Bachelors,2.9,77.8,96.7,1.1,Urban,37.3,86775,1,0
Male,Hispanic,42,Masters,3.8,69.0,8.0,3.3,Rural,43.9,84516,3,0
Male,Hispanic,48,Bachelors,12.1,62.9,32.1,3.5,Urban,79.3,95561,3,1
Female,White,30,Masters,7.5,87.3,30.8,1.3,Urban,49.3,94141,1,0
Female,Black,30,Bachelors,3.5,86.6,64.5,1.0,Urban,0.4,82216,1,0
Female,Hispanic,24,High School,16.6,55.0,65.7,4.2,Rural,36.1,97208,3,0
Male,Asian,34,Masters,8.3,61.2,0.0,1.4,Rural,80.7,93596,3,0
Female,Hispanic,39,High School,2.5,88.5,64.2,1.5,Suburban,5.5,91944,3,0
Female,Hispanic,37,Masters,3.6,100.0,24.8,1.8,Urban,41.1,88878,3,0
Male,White,30,Bachelors,2.5,62.6,63.1,1.9,Urban,76.8,83216,1,0
Female,White,48,Masters,6.1,100.0,48.5,2.4,Urban,77.4,83598,1,1
Female,Hispanic,35,PhD,10.2,42.8,90.2,3.2,Urban,27.8,92957,3,0
Male,Asian,29,High School,0.5,84.8,76.5,5.0,Urban,74.3,74755,3,1
Male,Hispanic,36,Masters,10.2,74.2,34.1,1.3,Urban,55.5,94558,3,0
Female,Hispanic,34,Masters,4.5,78.1,41.4,1.6,Rural,59.5,87622,4,0
Male,White,37,High School,3.2,54.0,81.1,1.7,Suburban,58.4,73734,1,1
Male,Hispanic,29,Masters,5.8,92.3,63.2,1.0,Urban,79.9,107385,3,0
Female,White,41,Masters,5.4,86.0,61.8,3.4,Rural,49.2,89130,2,1
Female,White,40,Bachelors,0.7,53.1,59.5,3.5,Urban,46.9,72858,1,0
Male,Hispanic,22,Masters,1.4,28.2,15.3,1.5,Urban,47.2,64018,3,0
Female,Asian,37,High School,11.9,87.2,33.6,3.5,Urban,17.2,101168,4,0
Male,Hispanic,34,PhD,1.5,40.2,63.2,2.2,Urban,10.3,74700,3,0
Female,White,22,High School,9.5,56.5,50.5,2.8,Urban,59.3,82699,1,1
Male,White,27,Masters,10.5,51.9,84.4,3.9,Urban,76.2,98245,1,1
Female,Hispanic,41,Masters,0.3,31.9,83.1,4.9,Suburban,37.3,59893,3,0
Male,White,39,Masters,6.0,91.4,31.7,1.9,Urban,19.1,94447,1,0
Male,Hispanic,40,Masters,0.6,81.7,25.4,2.8,Urban,55.4,93367,3,0
Female,White,37,High School,7.7,99.7,2.9,3.2,Suburban,76.2,96060,3,0
Male,White,32,PhD,7.1,77.8,40.8,3.4,Urban,56.5,84918,2,1
Male,White,45,Bachelors,7.1,83.3,56.3,1.4,Rural,81.0,101676,1,1
Female,Hispanic,27,Bachelors,3.1,26.2,46.7,1.0,Rural,71.1,55563,4,0
Male,White,31,Masters,4.9,78.2,45.8,1.8,Suburban,25.9,94394,3,0
Male,Hispanic,44,High School,2.9,41.4,60.2,1.0,Urban,52.0,77400,4,0
Female,White,22,Masters,9.2,90.0,38.3,1.8,Urban,84.8,95323,2,1
Female,White,31,Bachelors,8.8,53.6,39.4,1.2,Urban,62.4,90243,3,0
Female,White,28,High School,16.3,43.8,24.5,2.1,Urban,57.9,91558,3,1
Female,Black,22,Bachelors,6.0,37.0,66.3,1.7,Urban,48.7,74473,2,0
Female,White,45,High School,0.1,39.0,49.0,2.3,Urban,90.4,68403,3,0
Female,White,22,High School,1.0,48.6,64.1,1.0,Suburban,53.2,68934,3,0
Male,White,28,High School,6.1,72.9,95.2,2.2,Urban,76.4,88995,1,1
Male,Black,27,Bachelors,1.8,78.1,60.7,2.9,Urban,61.2,84106,1,0
Male,Asian,36,High School,3.4,60.3,53.6,5.0,Suburban,45.2,78808,4,0
Male,Hispanic,24,Masters,7.7,89.9,55.0,4.6,Urban,39.7,106158,3,1
Female,Hispanic,32,High School,7.3,57.0,52.6,2.0,Suburban,56.6,79850,4,0
Female,White,37,Masters,1.0,75.3,65.4,3.9,Suburban,27.3,71535,1,0
Female,Asian,25,Bachelors,7.3,72.7,60.5,1.4,Suburban,81.4,79355,3,1
Female,White,25,Bachelors,14.8,74.6,79.9,3.2,Urban,40.4,103279,1,1
Female,Asian,52,Masters,9.2,77.1,54.2,1.0,Rural,90.6,92342,3,0
Female,White,22,Bachelors,4.1,55.8,65.1,4.6,Rural,58.6,77302,4,0
Male,White,38,Masters,11.5,94.8,25.5,2.9,Rural,93.9,109577,1,1
Male,White,32,High School,1.2,52.9,39.9,2.3,Urban,44.2,73621,1,0
Female,Black,38,Bachelors,3.9,91.4,59.2,1.0,Rural,11.0,82846,4,0
Male,Asian,28,Bachelors,1.5,16.1,44.6,2.6,Urban,53.7,59592,3,0
